subject,trial,repeat,choice,rt,item_value_0,gaze_0,stimulus_0,item_value_1,gaze_1,stimulus_1,item_value_2,gaze_2,stimulus_2,item_value_3,gaze_3,stimulus_3,item_value_4,gaze_4,stimulus_4,item_value_5,gaze_5,stimulus_5,item_value_6,gaze_6,stimulus_6,item_value_7,gaze_7,stimulus_7,item_value_8,gaze_8,stimulus_8,setsize,rt_choice_indication,best_chosen,best_seen_chosen,longest_chosen,fixation_count,refixation_count,seen_items_count,fixation_onset_0,gaze_corrected_0,fixation_onset_1,gaze_corrected_1,fixation_onset_2,gaze_corrected_2,fixation_onset_3,gaze_corrected_3,fixation_onset_4,gaze_corrected_4,fixation_onset_5,gaze_corrected_5,fixation_onset_6,gaze_corrected_6,fixation_onset_7,gaze_corrected_7,fixation_onset_8,gaze_corrected_8,v,gamma,zeta,s,tau
48.0,161.0,0.0,2.0,2254.0,4.0,0.06745493462036574,nr19.png,5.0,0.061747209383257874,nr101.png,6.0,0.05033175890904213,nr2.png,5.0,0.1369854056905889,nr60.png,3.0,0.16448626365119953,nr4.png,5.0,0.1162300411920148,nr45.png,5.0,0.052407295358899535,nr46.png,5.0,0.07264377574500926,nr55.png,4.0,0.06537939817050832,nr120.png,9,511.750474,0.0,0.0,0.0,12.0,3.0,9.0,2100.0,0.1481966855603799,2410.0,0.16477142580346646,1488.0,0.08198019520584872,590.0,0.1617436355032772,0.0,0.16448626365119953,1234.0,0.17096462042040764,936.0,0.06921541105852883,1744.0,0.1326746855252916,3272.0,0.4326735847532917,0.000496,0.98,0.2,0.0106,8.51
48.0,163.0,0.0,2.0,2623.0,0.0,0.0,nr120.png,6.0,0.3660848233687589,nr27.png,7.0,0.13897664590851033,nr3.png,0.0,0.0,nr11.png,6.0,0.1932114345557339,nr7.png,0.0,0.0,nr10.png,0.0,0.0,nr101.png,0.0,0.0,nr102.png,0.0,0.0,nr56.png,9,599.1885120000002,1.0,1.0,0.0,3.0,0.0,3.0,590.027191,0.0,242.0,0.6206411613396035,508.0,0.9996685123595171,590.027191,0.0,0.0,0.1932114345557339,590.027191,0.0,590.027191,0.0,590.027191,0.0,590.027191,0.0,0.000496,0.98,0.2,0.0106,8.51
48.0,165.0,0.0,7.0,1858.0,5.0,0.08490521144210691,nr52.png,6.0,0.1137034702938157,nr8.png,5.0,0.14498433766722352,nr83.png,4.0,0.07050608201625252,nr69.png,6.0,0.08738781996380594,nr76.png,6.0,0.07298869053795155,nr100.png,5.0,0.06653390838153407,nr81.png,4.0,0.07249216883361176,nr107.png,5.0,0.08738781996380594,nr31.png,9,803.4980350000002,0.0,0.0,0.0,12.0,3.0,9.0,720.0,0.10338506593254708,508.0,0.1301128491069715,1998.0,0.28768171081523297,1300.0,0.10410475908241973,0.0,0.08738781996380594,2804.0,0.2401918990138355,1638.0,0.11213289196387737,926.0,0.09413217123565988,3390.0,0.5517057206450805,0.000496,0.98,0.2,0.0106,8.51
48.0,166.0,0.0,1.0,1692.0,5.0,0.0026436185217972807,nr112.png,7.0,0.23263842991816075,nr95.png,0.0,0.0,nr80.png,0.0,0.0,nr84.png,6.0,0.526080085837659,nr12.png,0.0,0.0,nr72.png,0.0,0.0,nr49.png,0.0,0.0,nr42.png,0.0,0.0,nr106.png,9,644.5463219999999,1.0,1.0,0.0,3.0,0.0,3.0,754.0,0.7877718896205823,528.0,0.7701099129746922,756.5388059999998,0.0,756.5388059999998,0.0,0.0,0.526080085837659,756.5388059999998,0.0,756.5388059999998,0.0,756.5388059999998,0.0,756.5388059999998,0.0,0.000496,0.98,0.2,0.0106,8.51
48.0,171.0,0.0,4.0,2101.0,0.0,0.0,nr7.png,6.0,0.08486770947882008,nr39.png,0.0,0.0,nr12.png,0.0,0.0,nr114.png,7.0,0.6789416758305606,nr109.png,0.0,0.0,nr106.png,0.0,0.0,nr80.png,0.0,0.0,nr56.png,0.0,0.0,nr63.png,9,282.619924,1.0,1.0,1.0,2.0,0.0,2.0,577.369182,0.0,528.0,0.9925220150497932,577.369182,0.0,577.369182,0.0,0.0,0.6789416758305606,577.369182,0.0,577.369182,0.0,577.369182,0.0,577.369182,0.0,0.000496,0.98,0.2,0.0106,8.51
48.0,173.0,0.0,5.0,2019.0,5.0,0.12084869882863493,nr93.png,5.0,0.2097294051815588,nr55.png,5.0,0.06877962017501467,nr113.png,6.0,0.02954617486391475,nr27.png,6.0,0.1835737749741589,nr2.png,5.0,0.0557018050713147,nr89.png,6.0,0.04117089940053695,nr76.png,5.0,0.044077080534692496,nr114.png,3.0,0.04649889814648879,nr74.png,9,459.05379000000005,0.0,0.0,1.0,13.0,4.0,9.0,734.0,0.14697522190770382,500.0,0.23862467751194014,2198.0,0.14706414645648974,996.0,0.0389386958304289,0.0,0.1835737749741589,1196.0,0.07841452376135154,1716.0,0.0704479215312726,1480.0,0.06870179759434925,1948.0,0.08802776134810672,0.000496,0.98,0.2,0.0106,8.51
48.0,177.0,0.0,7.0,2451.0,0.0,0.0,nr120.png,5.0,0.16910982709712033,nr89.png,0.0,0.0,nr121.png,0.0,0.0,nr83.png,6.0,0.27204624359101964,nr92.png,4.0,0.07352601178135666,nr90.png,4.0,0.12793526049956058,nr50.png,7.0,0.13234682120644198,nr109.png,0.0,0.0,nr4.png,9,613.130029,1.0,1.0,0.0,5.0,0.0,5.0,1360.0628890000005,0.0,653.0,0.3252893110049789,1360.0628890000005,0.0,1360.0628890000005,0.0,0.0,0.27204624359101964,503.0,0.1166775522350262,1175.0,0.940220921332314,933.0,0.4214835909097217,1360.0628890000005,0.0,0.000496,0.98,0.2,0.0106,8.51
48.0,186.0,0.0,2.0,2764.0,4.0,0.0,nr41.png,6.0,0.3128969636902568,nr92.png,6.0,0.09805066143289154,nr39.png,5.0,0.08507336800795001,nr28.png,6.0,0.2710812404321119,nr53.png,3.0,0.0,nr94.png,5.0,0.0,nr113.png,3.0,0.0,nr74.png,6.0,0.0,nr100.png,9,506.044137,1.0,1.0,1.0,5.0,1.0,4.0,1387.038068,0.0,513.0,0.4965458781367403,719.0,0.20358121268023305,925.0,0.25539021170004544,0.0,0.2710812404321119,1387.038068,0.0,1387.038068,0.0,1387.038068,0.0,1387.038068,0.0,0.000496,0.98,0.2,0.0106,8.51
48.0,192.0,0.0,7.0,987.0,0.0,0.0,nr99.png,6.0,0.08921712808951557,nr48.png,4.0,0.06691284606713667,nr107.png,5.0,0.09688422503470832,nr93.png,5.0,0.26207531376295196,nr91.png,0.0,0.0,nr19.png,5.0,0.09967226028750567,nr46.png,7.0,0.09165665893571326,nr109.png,5.0,0.09479319859511028,nr1.png,9,582.5490920000002,1.0,1.0,0.0,8.0,1.0,7.0,2869.404177,0.0,1528.0,0.19084479114455602,570.0,0.08349989180697223,1166.0,0.1632026055551935,0.0,0.26207531376295196,2869.404177,0.0,2238.0,0.4529586759449012,2606.0,0.998465563437136,814.0,0.13233406988449456,0.000496,0.98,0.2,0.0106,8.51
48.0,193.0,0.0,3.0,1970.0,4.0,0.16238141382094592,nr107.png,6.0,0.10167808155143344,nr53.png,0.0,0.0,nr87.png,6.0,0.1730044969681106,nr92.png,4.0,0.3004814947340869,nr41.png,0.0,0.0,nr124.png,5.0,0.05083904077571672,nr56.png,0.0,0.0,nr11.png,0.0,0.0,nr7.png,9,928.261768,0.0,1.0,0.0,5.0,0.0,5.0,720.0,0.3579284731060022,526.0,0.16921652865934853,1317.884818,0.0,982.0,0.6788041250497961,0.0,0.3004814947340869,1317.884818,0.0,1250.0,0.9869658927272958,1317.884818,0.0,1317.884818,0.0,0.000496,0.98,0.2,0.0106,8.51
48.0,198.0,0.0,4.0,1640.0,0.0,0.0,nr120.png,5.0,0.03852924394016913,nr79.png,0.0,0.0,nr9.png,0.0,0.0,nr10.png,7.0,0.7375598125689519,nr3.png,0.0,0.0,nr21.png,0.0,0.0,nr88.png,0.0,0.0,nr31.png,0.0,0.0,nr57.png,9,294.347942,1.0,1.0,1.0,2.0,0.0,2.0,545.0405420000002,0.0,524.0,0.998073148495886,545.0405420000002,0.0,545.0405420000002,0.0,0.0,0.7375598125689519,545.0405420000002,0.0,545.0405420000002,0.0,545.0405420000002,0.0,545.0405420000002,0.0,0.000496,0.98,0.2,0.0106,8.51
