Intercept__0,column__0,size_sd
0.008697428933944101,0.0010218058094301798,0.032994683320000814
0.01475407285139384,0.06802777043196921,0.032286518317720427
0.027404652846171117,0.03339947828887631,0.03298686722831142
0.015047609496711488,0.001709096072102241,0.03035999092981821
0.013485582236920736,0.0013038734771441095,0.03173684947896765
0.024060454575420314,0.004437175229352752,0.0316855109072983
0.02596652003388266,-0.026250653643479747,0.03201592106814652
0.022328735535088646,0.032763240478505755,0.03188812651546694
0.016854835111275612,0.008334054157578572,0.031011903555921125
0.01914491554186875,0.010603863671696745,0.03238559210819289
0.017028673960343854,0.040844170895407636,0.03320122947691159
0.014580146564287478,-0.027979923575204027,0.03100651523305295
0.014580146564287478,-0.027979923575204027,0.03100651523305295
0.014580146564287478,-0.027979923575204027,0.03100651523305295
0.019832537457537398,0.05367575898767427,0.031637525104196276
0.020684803392783578,0.04843701772357472,0.03324706695913601
0.02085890952044737,0.010058610273714526,0.03137338377791153
0.016251172577149954,0.000912128368857683,0.03179898690293548
0.016251172577149954,0.000912128368857683,0.03179898690293548
0.019307733968212164,0.04569129984186021,0.030726605273751713
0.019307733968212164,0.04569129984186021,0.030726605273751713
0.020917350335434223,0.011360869837082621,0.03331573055505247
0.020201053116770465,0.04811621135741687,0.033909425738131084
0.011468077309512622,-0.04306464465338612,0.030870441587397816
0.023155214287446168,0.02360407134989234,0.03216088928287056
0.013308609015872087,0.035105049109003514,0.032962935785133
0.01817591587015869,0.07765214641945042,0.031284607667784396
0.019576265425848352,0.015988763862345108,0.03225542379281827
0.017763142793391546,0.02466266215651586,0.030316727471674087
0.01211345542814794,-0.023557070591383334,0.033004377468628006
0.01605856228556471,0.007933222440994897,0.03416286366031646
0.01701439847791953,0.009451253919859896,0.031170757005743358
0.018893136267437983,-0.0011955053658613815,0.03268803175026163
0.012145005585275797,0.030027409778204287,0.03020236081202926
0.011262245296187962,0.03442611823607196,0.032887315379998644
0.015537726476740066,0.02373048085597914,0.03063229743480308
0.01680132206001482,0.012806379753876192,0.032978042866913616
0.014749332385541825,0.005752521233016332,0.03370346902839153
0.016557670325560384,0.01781517566770255,0.03184405754387174
0.009028247338093365,-0.004954046185106135,0.0322905439621775
0.020061714237261465,0.035679393625509315,0.03113340353674527
0.018040056081550505,-0.006649495616405253,0.03314371205549132
0.011367043288821611,-0.016055969458902145,0.032912519304215154
0.01819346930302686,0.011523436953893695,0.03355877916448362
0.017026452253162135,0.047318556298498834,0.033116207788790236
0.01443956710059122,0.049396425048458974,0.031283747550870336
0.010382528206609332,0.05775035458989227,0.0317338444269778
0.012944397810899818,0.019981610090677615,0.03348986479710654
0.017072651781391123,0.02173742702556123,0.027759042683204876
0.029545035543256992,-0.008792787510775085,0.032618866794154856
0.01709555674441377,-0.013273360992139733,0.02963453128527726
0.01687531245510763,-0.05050004263219998,0.030420947259787497
0.009696860627642315,-0.005836091396696275,0.030627374996301072
0.028661703431599003,0.06159483047540717,0.033186707460705296
0.012460200911712585,0.02138763432324401,0.029691583276999514
0.012460200911712585,0.02138763432324401,0.029691583276999514
0.012460200911712585,0.02138763432324401,0.029691583276999514
0.013938725228138086,0.011189869385688186,0.033173748015732876
0.02093988497103864,-0.015941216227207556,0.032823025293962256
0.01321356531510894,0.004321324794809903,0.033123107376461125
0.025582348622434418,0.06577528471711394,0.029531173464339668
0.025582348622434418,0.06577528471711394,0.029531173464339668
0.02298699899240221,0.06904948986721057,0.02994722548614536
0.012907696451248937,0.02391921094821494,0.032256638714561955
0.012907696451248937,0.02391921094821494,0.032256638714561955
0.027888029656314692,0.03721353313905367,0.031636529778372384
0.02032703501502109,0.04379975304910795,0.033732447236519504
0.021149690482114333,0.03490398698891304,0.03320815039260138
0.012662162628205551,0.046332087256316795,0.03400641108593512
0.012662162628205551,0.046332087256316795,0.03400641108593512
0.02478054755908382,0.001822074523274174,0.03393141941052314
0.0168642093427624,5.7092335308888634e-06,0.034064238178298886
0.0168642093427624,5.7092335308888634e-06,0.034064238178298886
0.026273091718107766,0.09648602017993821,0.03347597510583474
0.014380458568321541,-0.005508657561287343,0.03284481308121539
0.02427716467190912,0.08008754867031435,0.03171851319880143
0.020815538355691453,0.09535871493513746,0.026756958898253136
0.019729669715707523,0.03528289348507059,0.034180181820565154
0.019729669715707523,0.03528289348507059,0.034180181820565154
0.019526356681863203,0.031621597904187844,0.0342177883044888
0.01337329058468972,0.022346123656222083,0.03427240021551538
0.025744375182379847,0.12041644965203499,0.03444165816927201
0.018102248984993973,0.1001115112502394,0.0343511683799077
0.01680323367304121,0.01208845003821641,0.03125419115540794
0.02085788515410233,0.023895016561223132,0.03266378149889717
0.02085788515410233,0.023895016561223132,0.03266378149889717
0.01240020459286179,0.048991103255899685,0.030189283291349654
0.02184530945482709,-0.03807092199804771,0.03218538465081114
0.01577278778706212,0.03057362356070971,0.032631023455263634
0.02181706205281131,0.02360500086865747,0.032054209446772945
0.03351117043816716,0.11545259709814795,0.03417458855765199
0.025930526113801297,0.10579925182465774,0.03393018173685271
0.025351337510722383,0.09192603002468232,0.033878217743384564
0.028496448308037665,0.07635179362416986,0.034099014513874065
0.01630279077169683,0.05521769978387579,0.03436368552357413
0.016926497408872913,0.0509189231618211,0.03335929344401124
0.021147435979257688,0.05603261415297825,0.03183691717651923
0.019172050934984988,0.0533748449076929,0.03212722385529235
0.029937340936985975,0.02495508880744453,0.03310840756400439
0.012134683136509465,0.0510863938334041,0.032134444582192466
0.019740454250764972,-0.026015015266559034,0.032218652893619845
0.011270707718388104,-0.005655469605621043,0.03072479035964514
0.02581677885989706,0.07797437106887484,0.03219637721472152
0.01780453190521357,0.0341522568775762,0.03321252979257805
0.023923152263419095,-0.004749701348443998,0.02987039923025033
0.018089490919447324,0.0019533462712058233,0.03348994163293413
0.010171541510204251,-0.022115932124556495,0.030545038494581813
0.015072575057498433,-0.03817466927800242,0.03232213441175667
0.018742779365339707,0.09308891867735694,0.02942748577139842
0.015440233472469818,-0.006014475954421131,0.03337231098027283
0.010727308950090858,0.009156571754097426,0.028687591107136687
0.02691430661944426,0.06460356444473342,0.032813575676808496
0.027554357525900484,0.018391221001609247,0.03156872850766097
0.010228796336338162,0.05830631464194606,0.03028694899596084
0.013034635565723048,0.039409163170229765,0.029753949309334896
0.009546584358142384,-0.0023656946037058577,0.03283029279969626
0.02295604524533584,-0.017369907259774116,0.03381991152795193
0.016336428731937684,0.05392642556852815,0.028537896052662718
0.016336428731937684,0.05392642556852815,0.028537896052662718
0.021521465718556818,0.03617727585164823,0.03273764746606703
0.012068109131808159,0.030564348944134543,0.029537904546214955
0.026175510824149022,0.030663611717195675,0.032274926748852094
0.012969894482495536,0.014760296550436628,0.029859086549742234
0.014681812944158159,-0.019233179835418973,0.03290175992704547
0.012134758622027928,0.023210140690322095,0.03186460426674205
0.017511603665250217,0.051194889220245565,0.029716049209590912
0.020379758210870375,0.024161253568651394,0.032184915825089415
0.014506926090968915,-0.010531877952841296,0.03151897302225059
0.026085023654087828,0.07640139505011732,0.031538054013814355
0.018933652241651302,0.07731456685232431,0.03219901644686152
0.020134429808465474,0.05998497660102475,0.0313161555994738
0.02052186247051443,0.045476369302099424,0.031993429822914136
0.02052186247051443,0.045476369302099424,0.031993429822914136
0.01695311010360412,0.0752989077552049,0.03156766312090481
0.01578167494427111,-0.04780821223789068,0.031436652509287434
0.016148453120904852,-0.04033734573913009,0.03093127030601097
0.010073459652019043,-0.050228219000283986,0.03346582158245091
0.015748699876829295,-0.020177054979277787,0.0304781559264872
0.017806378663594868,-0.020122612504827487,0.028698549624671634
0.017806378663594868,-0.020122612504827487,0.028698549624671634
0.01843186982471984,0.05876934403120318,0.034054191860723976
0.015666114855989618,0.06495241988117638,0.0342779288167983
0.01764673341214402,0.04454870454141874,0.03444196336031578
0.021038568798633563,0.05483587309947181,0.03431919853278251
0.021570478843218215,0.033653557255241,0.03433603804480592
0.019078116177552562,0.01393252850250306,0.03432972191529029
0.006235709621892484,0.028955385365892223,0.03358564317886373
0.02378280416088315,0.1250784992649873,0.034329896625569824
0.01696389541299742,0.06238502166002105,0.033820152892282726
0.01910733215905639,0.08416913288389785,0.028134025421079463
0.017391783390662694,0.021072647009574896,0.03305736792701948
0.017391783390662694,0.021072647009574896,0.03305736792701948
0.010706896207717614,-0.06254595469574747,0.03185343133822695
0.011566974398936697,-0.029385708875314588,0.033273072116606045
0.025511131575370948,0.029037322472728548,0.031322655351568814
0.013199160839019444,0.0691227292659449,0.031071862953981472
0.01746980781632962,0.008479246588158573,0.03240908862687209
0.017041870818355266,0.04490170878272008,0.0314576708285341
0.017041870818355266,0.04490170878272008,0.0314576708285341
0.017041870818355266,0.04490170878272008,0.0314576708285341
0.019073986888166226,0.010034333399622616,0.031102669792594725
0.016842460279799736,-0.03908791964218364,0.030270048875362603
0.013001181646519287,-0.018249444966776905,0.03339807482543396
0.012048575182119877,-0.015271252144500744,0.029742286551940108
0.013195511292208376,-0.0009271864658330561,0.03304238384195644
0.0136312867652314,0.004680382743109174,0.03319626091526497
0.013454415854991988,0.0012547342396893985,0.03294854507102745
0.017601962418088677,-0.008571198609668956,0.03135944241388613
0.0158220073477976,-0.037924832110869194,0.033004400370314095
0.020478457739067445,0.01498088965770206,0.03293350294327236
0.013717709118988664,0.013189665491580986,0.03262738563132943
0.01768990039991837,0.08086235369239368,0.03316303441115963
0.01898394837959939,0.02594422443219803,0.028271579066415104
0.012297015640832002,-0.03687379280215193,0.03301608268206631
0.017275665593502208,0.03986110705508056,0.03419807365010616
0.013034489595304137,0.004356030622912323,0.03441380071614118
0.014940826401474771,-0.020560429685380553,0.034430765017092343
0.011347972831610374,-0.047886577410895685,0.03356430723097091
0.019424039281799498,-0.02015559145567458,0.033493968410049424
0.016371861879378186,0.033878787390153986,0.033020739942495964
0.021669108048851256,0.08897293576157199,0.03255251274611492
0.024928442949439297,0.12435997248236556,0.033652967313518904
0.02099026330596737,0.1192548402054306,0.03329298495437474
0.019797472347799945,0.03585108886081084,0.031042261226332794
0.02008653622376,0.11298752059779789,0.032596830297404296
0.019398752005227983,0.02895221855691836,0.03238334554234491
0.015613109283242912,0.012070583445763988,0.029542614333571405
0.015613109283242912,0.012070583445763988,0.029542614333571405
0.014240719405254452,0.04034686532266339,0.03292230212999315
0.02133448523391251,-0.012815373944939562,0.031418824929098886
0.014529352176941448,-0.04800545774548798,0.03309297557115133
0.023738350480176668,0.032118507925006895,0.030579285911834054
0.01812466795052865,-0.0036194531373052036,0.030602239803145703
0.02337549571917741,0.05392006655053347,0.033306947198667274
0.015768464680043753,0.01675435146026645,0.03181899958566455
0.015768464680043753,0.01675435146026645,0.03181899958566455
0.015768464680043753,0.01675435146026645,0.03181899958566455
0.011687740958764499,0.03863292258437311,0.03268111861773418
0.01866040880528006,-0.00971944218150552,0.031617195647185466
0.01533609339227417,-0.036906169362267205,0.032361240033208234
0.004240803673167343,0.03287990125312683,0.03128621898214699
0.012053688270140292,-0.0038744224524366808,0.031800524861203806
0.013558889742571703,-0.007367060818814505,0.0321730118606509
0.019547082511948897,-0.02572381114536125,0.033835908757448886
0.011751999377235964,-0.0028261483811207674,0.03342066944320909
0.017407691504396028,-0.04122027607310535,0.03129718634436958
0.016095122546184365,0.057292458418565825,0.03050037040058127
0.008504009963572926,0.047424400388684326,0.032931613423555814
0.012705906295543646,0.01934729409011722,0.03277298545041849
0.01526539678074793,0.0437775299612435,0.03091155677873517
0.01526539678074793,0.0437775299612435,0.03091155677873517
0.01526539678074793,0.0437775299612435,0.03091155677873517
0.017278824552052475,0.044543046424234366,0.032828191616792055
0.01642027372731534,0.049573945361829894,0.03382701389948669
0.020833063248313178,-4.872705141989106e-05,0.033097396954345784
0.015729871642268287,0.03731416207838171,0.02804686135032027
0.021615113242036157,0.07415756022978878,0.033452286239943486
0.01793774482170704,-0.04143516666958216,0.033137459637653445
0.02423438808461946,0.04125316419757603,0.033325117603896226
0.031239081855485407,-0.023096826805620287,0.0326748736815825
0.00573439976325937,0.0281021067145892,0.032604188244264025
0.007833660170836336,0.017406366572126287,0.0322633015255819
0.023647209046824193,0.019720052131762318,0.03156346225256327
0.025079594175219072,0.03259152115016182,0.029727205841306933
0.025079594175219072,0.03259152115016182,0.029727205841306933
0.01585881398700504,0.017928151611893515,0.030531932326275282
0.020949562028692966,0.04182760999871426,0.03196125447790105
0.016864674389789728,0.040650205068526915,0.03117987076562805
0.014476173425801129,0.005332591521986341,0.030887882477354564
0.025953181784060517,0.01080223813937558,0.03301570649524492
0.01424039745999717,0.011507542633434972,0.03353050097458194
0.01424039745999717,0.011507542633434972,0.03353050097458194
0.01043034892075657,0.07001418263939133,0.031925284953511227
0.028663805300348878,0.09157679027228194,0.03244588602202358
0.018113446800889846,0.06886446721566084,0.03140779644224266
0.02408465078682301,0.08821211132787507,0.03321954254278497
0.023168303924387745,0.024353827205715967,0.033607407595804877
0.01945979615436134,0.08157659253960736,0.03089340678579406
0.02409336491733415,-0.007244926744506025,0.03334435576924753
0.01974439248358288,0.040153846336725876,0.031688146876579885
0.01906385783661595,0.08044817684608643,0.03181520128991336
0.024512287480420572,0.04445150696622936,0.03268414054343764
0.027763859912433336,0.028868522038747783,0.031917248262152975
0.026562773153016826,0.05304966144515465,0.03193603508722285
0.016573333567378955,0.0014709059838698552,0.03163630745238579
0.014936773094553858,0.02466897659110165,0.032199336332131664
0.013954339034532434,-0.0791774683502291,0.03261597774804
0.006496074126099829,-0.009982746440863284,0.03279569330309056
0.021085595694496487,0.002237072717155747,0.029369539077756013
0.01993428907126981,-0.005462028721750737,0.029785719802883068
0.025967831282317826,0.04196116718051386,0.03376971183142982
0.013804890653327195,0.05323715258502056,0.033021463359943506
0.01994773065753813,0.027458085603317913,0.02874115120918971
0.020912497849598855,0.03533047014279388,0.03363805711034943
0.0176665544423766,0.026963585842070516,0.03277661933309116
0.025028998737942277,0.07409083472237854,0.03210623835949876
0.025177936851760084,0.06410037905544318,0.03227693824464077
0.023598984589470885,0.002359001249272189,0.03431127525777388
0.020624312594929677,0.04592019178402977,0.034187885712319774
0.015138480182561795,-0.02718100154903729,0.03393161856863535
0.01992448395265141,0.012853315143685009,0.033902698581082996
0.01992448395265141,0.012853315143685009,0.033902698581082996
0.017911410942043213,0.017180132335268675,0.03322052643297765
0.019945128360168884,0.04166649776669981,0.02892440551942503
0.020095774186463508,0.025099322138638438,0.03425721483147519
0.020136595688370958,0.09410708643237489,0.03382033300238606
0.02512805582333514,0.03678119452846097,0.03297670626174874
0.0196455406840586,-0.021069212003956644,0.0339077117154738
0.021598481000836566,0.03950452296064621,0.028132384397929255
0.018868800964381285,0.008380343824834548,0.03348582251277454
0.01687159047491674,-0.013894452227061142,0.02964882126338362
0.0267005730279766,0.042928425433026204,0.028030634652080035
0.015167091221065333,-0.01230813763886883,0.03389572680684876
0.021735807288459478,0.021470216215622787,0.0313898169838012
0.010607488532597253,0.016596976088191526,0.03284886584542212
0.017331006534570252,-0.01419910109814499,0.033013325484345914
0.014643692538290743,0.03315721683555896,0.029461924513305898
0.021394874195533764,-0.021265045428896935,0.032464973658267386
0.02547461899496526,-0.043368334323636244,0.031180011150296554
0.022189886244961318,0.016805811028353893,0.03023786561971986
0.022189886244961318,0.016805811028353893,0.03023786561971986
0.022189886244961318,0.016805811028353893,0.03023786561971986
0.022189886244961318,0.016805811028353893,0.03023786561971986
0.022189886244961318,0.016805811028353893,0.03023786561971986
0.022189886244961318,0.016805811028353893,0.03023786561971986
0.022189886244961318,0.016805811028353893,0.03023786561971986
0.01667866342092765,0.04598459070572608,0.03282072475173438
0.01266245089772552,-0.005742616949286444,0.03286308235466663
0.01452500044151883,-0.017585383777790165,0.03015464353559774
0.017658329152660166,-0.004107512169720613,0.03338314976147611
0.01731886161056843,-0.0282152348894758,0.034227354949111846
0.017648485363798646,-0.02982920422275815,0.0342520793343522
0.02460438801653472,-0.009036163962595243,0.03427757617589483
0.017590003632260813,-0.024220494245602596,0.027768523693474347
0.018908327306918014,-0.05667544426637709,0.03210432768168525
0.01714271254336655,0.042893588955717606,0.03161561390944062
0.01310679520298948,0.003857500696092378,0.032482525285937515
0.015455959428473734,-0.0015995988118528912,0.03259693731038182
0.021787094670910685,0.05351624930027889,0.03204685651621105
0.017090156142956295,-0.015987654208524747,0.03153592750107268
0.013031853833191394,-0.04070539895319615,0.03276146476410824
0.02484198578921237,0.10549645771999214,0.03129530309712933
0.020950832856143867,0.0319825209988081,0.033651071947184606
0.020874839049191792,0.03769422260702625,0.0294370259358954
0.020874839049191792,0.03769422260702625,0.0294370259358954
0.020874839049191792,0.03769422260702625,0.0294370259358954
0.022844044011299254,0.024754269687567346,0.029787587079919554
0.023360420531131878,-0.012582349084311953,0.03248528572816084
0.02016722449962837,0.01215983188645376,0.033565175772109976
0.009002256435901104,-0.0033691014107075376,0.03130683588219794
0.007239306629679031,-0.01650199757895119,0.029901003432932696
0.017064042546969648,-0.05908724192111396,0.030560668000344255
0.005206619334811373,-0.022666746164325555,0.032763601624609964
0.032073414482297675,0.023735935951297055,0.03287505404373921
0.032073414482297675,0.023735935951297055,0.03287505404373921
0.026983614685383347,0.007486996242821155,0.032226407400989886
0.010797555759587844,0.036702662012505737,0.03386046810485118
0.026801267117222322,0.007231187056705141,0.03442579888085616
0.010519583298786047,0.06600695808454221,0.03412098189582884
0.018185056602429337,0.006277101857225681,0.03435372588334621
0.017592795097562137,0.052861467229453736,0.03174622449982696
0.024622524362956512,-0.0003458473693916213,0.03297820686388624
0.012268947394683634,-0.016865483011522985,0.031389386370716955
0.019401717509958442,0.011020965239418229,0.031829576492217786
0.01360334916554218,0.02499574397809047,0.030917903632524214
0.02020658366886545,-0.017997819531014668,0.03264120155707562
0.017133056871482203,0.04490184181658803,0.033958107895148325
0.01586356298717133,0.007332228147508876,0.034093841025982584
0.0176710513204443,0.003557498179422749,0.03241461168034235
0.010984980464341825,0.018364428843536704,0.03407337015837522
0.022615095731371933,-0.02095835667356291,0.0342541094892848
0.0170289449814525,0.024826504583126435,0.034109031471565826
0.019627908354269544,-0.01647559373732866,0.03387433698924717
0.013357909184778386,-0.018168045369314868,0.028534654770972695
0.013357909184778386,-0.018168045369314868,0.028534654770972695
0.013357909184778386,-0.018168045369314868,0.028534654770972695
0.02503816255925765,0.055503810210864854,0.033769734267211346
0.015843447989325573,-0.02232682254107031,0.030818907110475965
0.02029766618186613,0.006635122494972435,0.028356471997429994
0.018318822448311397,-0.002698736385367875,0.028573231015934633
0.018318822448311397,-0.002698736385367875,0.028573231015934633
0.021761321406054857,0.02906095379303622,0.033309049346081726
0.01686960823541018,0.031866166959860075,0.033989425166031574
0.02111805118070409,0.010495074726965883,0.03281696410096549
0.009856371560625899,0.009154577382559995,0.031225460742846958
0.017714083386229228,0.05211381001282036,0.031661833485715385
0.02055069160505739,0.04627587543410824,0.03316194467556128
0.017553419068124715,0.07329514750222589,0.031098145070408107
0.02099445573398184,-0.01034485372881952,0.033157686074804946
0.016548827527025835,0.04937517159605576,0.033879044503624854
0.016655631115932292,0.023882333034849313,0.03210958958949952
0.020924499347268536,0.057390423318834566,0.0301609866327454
0.020924499347268536,0.057390423318834566,0.0301609866327454
0.020924499347268536,0.057390423318834566,0.0301609866327454
0.015265076552886687,-0.018663066523759347,0.03424278267534996
0.01923402080605096,0.06543872592676783,0.03399473978792935
0.02694708076395083,0.0030810782639426604,0.03393552679882558
0.022623189842821287,0.07465023337909643,0.03297112244156803
0.0160101382268071,-0.012417325273543311,0.032414548842913664
0.02832249134744803,0.045819225831096266,0.03135808096781448
0.016749164900898603,0.03115635705085569,0.032713468491148326
0.01793047100916645,0.049048135048244165,0.03264083937806715
0.019463057953563005,0.03906394320705828,0.02831641072520678
0.019463057953563005,0.03906394320705828,0.02831641072520678
0.019463057953563005,0.03906394320705828,0.02831641072520678
0.023573915245271207,-0.014896231134075677,0.028535158803285835
0.026707351594417308,0.02850157938263098,0.028185208743869847
0.023882778089820426,-0.0068113858232158805,0.031866112273326024
0.013134575984683894,0.016683352011764168,0.029421482114321933
0.01393447193582961,0.03005619742960797,0.033709974167111606
0.01564194785097608,-0.011235847800455171,0.03227963150219055
0.017669650916979085,0.03126234447866927,0.031842724322780354
0.014106588550358814,0.00519884262084774,0.031004916436859632
0.012758718134078065,-0.01936160501686549,0.03249125548277643
0.010538903557116643,-0.013670723278291493,0.033710643481282915
0.024382184529868716,0.03861474095722586,0.029856223020087124
0.026114398733023375,0.05570927914087563,0.03440571142838674
0.026701166111103108,0.06816020994880584,0.034285764021530656
0.01824118861216148,0.014263743116282524,0.031881102722528434
0.015986131957662412,0.04403162337518368,0.027661548509837534
0.023487357419458156,-0.0070836896298431574,0.03434167605030628
0.017793364899437208,0.06376537438254115,0.03424587487501002
0.02848801757856399,0.021157800719851974,0.03380490392552568
0.011237352775462048,0.07736593262663108,0.030560542780204137
0.02271395813331708,0.029623383237082683,0.03358816686797671
0.02271395813331708,0.029623383237082683,0.03358816686797671
0.020722869772604964,0.013418604780257276,0.03086487864981549
0.014036587126169845,-0.01179209929382105,0.032146540766560754
0.010622150269429935,-0.02327568500528871,0.033273175722572795
0.013752694486314795,-0.020706775270319007,0.03186557405013604
0.017625510647765335,-0.024782365139485292,0.030674640059522116
0.01558636929730702,-0.018848485757227414,0.032560829551155294
0.015983459431726986,0.017593341915085638,0.031678691168441346
0.02271790130907994,0.027670416721449376,0.030592501400786405
0.02271790130907994,0.027670416721449376,0.030592501400786405
0.016554614468490384,0.0633864103337405,0.03214828544563768
0.02346545136043557,0.08969992846578022,0.03388977090249783
0.019115168085193653,0.07293444334133559,0.03439066187782305
0.017563157902940555,0.012290794320674647,0.0344169352414397
0.01800175532635574,-0.00603260047681781,0.034148776376840724
0.016090399960620037,0.10220749159853271,0.03445891879796301
0.017236984837438817,0.08557641226031522,0.03446447936982205
0.007818367985622025,-0.036655871958816755,0.034449633867707
0.018084166747340837,0.04147533046747823,0.034470890554483616
0.018807644557129067,0.04262848527217787,0.03448586163488198
0.01948684689441275,0.01639303335928108,0.0344776079888539
0.019805792617637128,0.02048440714562981,0.03447967485177153
0.02008515214877449,0.03770392520624283,0.03448208363300394
0.02152701709635898,0.02934237376281059,0.03446073592396591
0.01701362754824322,0.08977809155624077,0.03436713111741587
0.011201863771625917,0.10811502531928957,0.0341339611771907
0.01970882661217057,0.08210265875599476,0.03421444937022601
0.009779799661724604,-0.013292346802140958,0.032609499074337675
0.02236824292692421,0.017877779972306038,0.030535294779278143
0.020596319183737128,0.0178782305735804,0.032671617978148645
0.016292927162985568,0.028150458007517046,0.029194962599410137
0.018105543009942864,-0.019649491560157325,0.03362293289346063
