Intercept__0,beta_size__0,RT_sd
5.124012784340362,-14.853485125326856,1.9174919023916925
5.714499191167062,-15.10366851557021,1.6479533125162686
5.714499191167062,-15.10366851557021,1.6479533125162686
5.72012681615534,-28.199097403480252,1.8638076559616739
5.864273900097656,-26.012375092035313,1.977982203884528
5.360751381222374,-10.819642167984918,1.8083422094214876
4.919309095278565,-14.165371807281758,1.697772319064421
5.110929899134439,-12.38639402655954,1.8581925972217825
5.374804464032001,-5.46911630368318,1.9767129739785343
5.472477718039388,-14.733002604266158,1.8843674093451468
5.477064102666957,-18.916093201542516,1.7926407975392833
5.740537782046662,-21.814955069479513,1.7615775967992666
5.657975439900727,-22.794609407854185,1.8195061050570798
5.623352204563218,-20.90650854587572,1.7524516526617242
5.535915710146195,-23.419598217755066,1.7512683208538262
5.6156789006832,-11.170523548796549,1.910444026699279
5.330327371852845,-11.945965853938695,1.945598518101457
5.155606245492957,-12.445382478857496,1.752204708440286
5.155606245492957,-12.445382478857496,1.752204708440286
5.578995202443304,-10.783361596354107,1.5480818401679421
5.714147193066951,-11.033874911259277,1.880349609604766
5.523158387903172,-20.913385094636237,1.771361780595995
5.60646308339578,-16.378047578799162,1.8448174752593594
5.619834292219387,-15.544292165887303,1.9659265908733117
5.491340285863456,-15.332567283590478,1.9563588057381684
5.3970678633057565,-12.891948242706476,1.965591134672593
5.270163257049038,-0.34894144783779724,1.9764773784475957
5.456973955869319,-19.342034637552263,2.0065298408323025
5.652892136799344,-21.791796757404388,1.8472685449628146
5.7109018556893565,-27.465463039384037,1.7362875056070837
6.040367461789778,-31.25283130743584,1.8791316332243648
5.657142606586309,-33.456134612401286,1.9129380473483317
6.0990619789172325,-29.78440252807537,1.792449369652375
5.878944199884025,-24.980844507786383,1.806107411710317
5.48364314052267,-25.441894125141943,1.7274201468179824
5.4725928268864505,-17.528804203395875,1.8732899587431626
5.269254308102507,-15.879342359556793,1.9543942280097737
5.539517076524769,-15.894377367104424,1.9719537501958588
5.318207587815333,-19.571033346940723,1.650540337391892
5.2215122945296955,-19.31612865502352,1.7821292997363596
5.877174145588727,-22.643415444885868,1.7818057829044456
5.248852291442856,-4.419818035022796,1.8368667170272328
5.126963935229613,-10.996612532511643,1.7491725125765345
5.286389399584849,-9.847355598751488,1.8798435068948125
5.286389399584849,-9.847355598751488,1.8798435068948125
5.606573398427704,-8.32526639340355,1.7539308980861839
5.606573398427704,-8.32526639340355,1.7539308980861839
5.050206699766021,-7.317282813520227,1.7856635381920791
5.753650711728682,-9.832105745679929,1.7831756895887483
5.341900395885365,-21.944478270062675,1.9335494476785524
5.657501997101751,-13.319775358455384,1.5521014111011067
4.8611969034216225,-8.331191478728995,1.9902685114460976
5.415458471312801,-26.94847360039269,2.0046372514805184
5.955297191060132,-16.246276794265107,1.999462496406157
5.238517307802587,-22.526704789715033,2.0124974023574467
6.0985187405659405,-30.393380124758806,1.991352473755998
5.394358292453974,-29.65349551307738,1.8058335951535491
6.125530455485641,-25.80547814592279,1.930599588086495
5.378684280726061,-26.783189404839923,1.6665085046720463
5.503210592274643,-21.100630377570802,1.8595412519503545
5.359241807375945,-22.961591040619805,1.8153078887416665
5.43076836058962,-23.8524331054992,1.9573818929888671
6.149348682402767,-17.51071457915469,1.9622908955975988
5.4493464985510185,-14.193321829171566,1.8538571586691566
5.4539766198026625,-5.6293025609101175,1.7980417598853458
5.04517659769705,-8.92466851280166,1.9069933233884022
5.04517659769705,-8.92466851280166,1.9069933233884022
5.582888663830916,-3.2979041635060398,1.8762821361212016
5.5202341249011155,-2.775369845306011,1.8145465268846186
5.5202341249011155,-2.775369845306011,1.8145465268846186
5.2413827275434155,-12.046368841989477,1.7557460013769288
5.4172346486091225,-14.36013969667671,1.6754203811950952
5.3715333199640085,-13.73938142994907,1.9160590363514907
5.70818351007057,-12.608471212938218,1.9321151415910136
5.744415468977435,-10.12762386726212,1.9683784499120514
5.783193607699029,-10.006576135625114,1.977009350167075
5.430512810515425,-13.320165194444224,1.9402326871930182
5.5727880349811825,-7.64134361208372,1.8793507170998618
5.4801189678330635,-27.3095254325434,1.6642006261975961
6.136816093902452,-33.189912355076444,1.9675788540633903
5.737403132119827,-34.166026088194215,1.9806563018324892
5.616094470564071,-35.45204274034327,1.8679883092678027
5.474963710247313,-34.828815807117124,1.868271305700906
6.042308803779012,-34.332886828394976,1.8453078969565493
5.672186315510049,-30.724256337253422,1.8057121971944592
5.672186315510049,-30.724256337253422,1.8057121971944592
5.624766322051321,-26.066790486745216,1.7924183520948915
5.461358438360764,-26.684587501159474,1.7502648120594198
5.720938546056816,-26.147398904489833,1.6081706494741603
5.283782953470707,-21.1550026523692,1.928660047938585
5.713802487943914,-26.13834830342821,1.981128439635541
5.683365038196727,-20.076152192181763,1.7879381759706336
5.484517868285766,-22.712523828209264,1.646182456494448
5.904801631792543,-24.600692059381338,1.9288174754610623
5.406707663482104,-26.35663513548727,1.916213153092852
6.127467294628816,-24.626635327800134,1.958489837804011
5.451802965613807,-13.654641717827307,1.9316858058859283
5.394875298454945,-12.700473636873774,1.981232775766026
5.774999240293461,-21.885705470450556,1.8673274229950994
5.848769686967146,-29.85474669371309,1.8187691183179842
5.199190762507254,-10.02371970250859,1.6721215700065857
5.425517630683064,-17.26856008795906,1.8090051331605672
5.519497274160065,-21.548410595653984,1.8158144504461338
5.522441837888155,-12.347131645872267,1.8340236031766257
5.170008697245116,-15.603128453254586,1.8648603462668538
5.6577631497708,-18.02515992672085,1.8544875369983107
5.9418804047330935,-17.40419323394015,1.8300960663176873
5.661647997302941,-10.973747979972469,1.9612798014024468
5.801860268034849,-24.187505315066744,1.673734357266707
5.889428607482218,-23.760389177255774,1.6617561862079562
5.807066175001399,-11.909715212648099,1.8839766812523375
5.528472321265671,-17.50726947183273,1.7183166641368917
5.533874677037756,-24.857003869429768,1.851584160843427
6.0709288780324755,-25.539875350499273,1.8311542494356619
6.306217553748211,-24.061347035402463,1.6668044541096916
6.306217553748211,-24.061347035402463,1.6668044541096916
6.306217553748211,-24.061347035402463,1.6668044541096916
5.896457880684402,-18.90211630868221,1.8891448967811533
5.926996572076536,-15.081041173494649,1.8672372830157722
5.128388191892846,-22.206424976342664,1.863765464592388
5.718978046315788,-6.840987817789339,1.686606495129851
5.48480680967692,-0.7315187852727112,1.988261582670417
5.330231245219984,-15.902389553916326,1.811099878473372
4.970391262167694,-24.18688240305591,1.7328443817429158
5.2867468819214665,-19.430441495664084,1.8988593797386493
5.2867468819214665,-19.430441495664084,1.8988593797386493
5.373158223877628,-18.596312769638455,1.9264946391520794
6.023144377984393,-16.37323275203514,1.8151079003827546
5.356306329751128,-16.344153091116915,1.807418538021248
5.461909825074081,-21.556918564007653,1.8386382164033377
5.723119901364009,-10.247676215833353,1.891276818724425
5.832583672611211,-8.152866939139306,1.8987775709692594
5.841465964181235,-6.7094730916481895,1.5697777518688019
5.401595917330009,-19.041783323383356,1.9614150177412286
5.862253462582145,-21.64351635881702,1.965760925919804
5.294620559027298,-4.079958351877187,1.940669784630779
5.53934725283904,-7.597927590801161,1.8086896541202817
5.624594200349484,-12.92386593274816,1.7073722710035468
5.44975625192007,-18.211824266217988,1.817168262275068
5.530900120068047,-20.061158939505127,1.6419369514434052
6.11400876115293,-21.543201605049525,1.9501562521020612
5.56879400152783,-20.601572466828756,1.87060908216401
5.1084751269173685,-2.6107111755565406,1.7737351762031368
5.1084751269173685,-2.6107111755565406,1.7737351762031368
5.78176009591546,-23.189040244630384,1.9929686774019917
5.354817826346645,-22.851725353039974,1.965805426057349
5.849202818402505,-8.186386967769286,1.9325020933191448
5.616539291093144,-15.5217526917734,1.860840898172805
5.207024506382443,-16.139339628218412,1.8296398045410276
5.207024506382443,-16.139339628218412,1.8296398045410276
6.0176549217229525,-21.88410630437055,1.684707173692377
6.0176549217229525,-21.88410630437055,1.684707173692377
5.967272321754291,-25.115068522691722,1.8563961917308875
5.967272321754291,-25.115068522691722,1.8563961917308875
5.5047154920557695,-14.990472146192879,1.8442143987827313
5.626361368834461,-21.741253197693712,1.673384804064874
5.553956759736774,-22.77000267869902,1.8721777677962905
5.553956759736774,-22.77000267869902,1.8721777677962905
5.12186192358925,-21.582747137564045,1.9431262970533791
5.889764143652844,-13.906856868479196,1.6343071039656434
5.005030067118629,-11.690839755634565,1.9329195637031225
5.005030067118629,-11.690839755634565,1.9329195637031225
5.5572746732613245,-11.750705203051186,1.650855106311866
5.299417227478167,-12.29521976064342,1.9099165515760483
5.899462988965024,-13.430013247744617,1.6677811981973047
5.7369598779730335,-22.163412403446447,1.7680715119030082
6.209741891593467,-25.227730810792732,1.7428046363240342
5.903201602455931,-25.550409219308094,1.828056382297611
5.023546629264264,-16.02663901828392,1.8153077624114027
5.023546629264264,-16.02663901828392,1.8153077624114027
5.4536204481005335,-16.734192952514373,1.901402276506965
5.531222014479446,-19.133711044452248,1.8652975682053279
4.9506384947097795,-19.25469079018475,1.960582194784478
5.35659215127283,-15.355509210825943,1.8261700482153258
5.307520300558147,-17.67593868617358,1.9819384633457133
5.6707320779376,-8.563183770877313,1.8375533723627833
5.17353591316046,-17.050801757886894,1.805056842936505
5.61262257979233,-14.63822289885338,1.8440533703397821
5.409825288704466,-17.839265471218845,1.6797509863244215
5.409825288704466,-17.839265471218845,1.6797509863244215
5.746548743064032,-22.898157796108894,1.5952280379605235
5.558856626597389,-21.578328432462033,1.8815137954546541
5.548404837971966,-12.738052213691626,1.6988590254606615
5.684623357219262,-19.222143348356695,1.8495766027229454
5.211281988549857,-17.646200278763477,1.8871379690548644
5.889764590922692,-22.411660508812357,1.7076431818951088
5.889764590922692,-22.411660508812357,1.7076431818951088
5.426998884213495,-15.185108712977652,1.8756701537872034
5.499859661991232,-22.86153228089507,1.6397378601259907
5.499859661991232,-22.86153228089507,1.6397378601259907
5.478586822988774,-20.406185219242772,1.7113278020238463
5.700972046608567,-17.45418336695912,1.6276330422994312
5.700972046608567,-17.45418336695912,1.6276330422994312
5.383887887907898,-7.5780082680816925,1.8736770538056506
5.305712876085938,-4.118945837316226,1.9005522075365142
5.380098698096709,-6.718424868673188,1.9138169074197124
5.507191223041013,-10.944398371133808,1.8355169193589989
5.091870212951667,-15.947388519459158,1.6934697087873962
6.130126456794862,-19.730003092922043,1.8899555323685802
5.667883628166967,-19.122836267662542,1.8485971532315864
5.486434085481545,-20.90195239450944,1.8872219023330754
5.492785081644895,-19.277881246002092,1.908837365183224
5.356026432453567,-19.535873422572735,1.7657197821268205
5.800949496617749,-17.14151686846905,1.772741043552627
5.800949496617749,-17.14151686846905,1.772741043552627
5.713547398891457,-24.71489376262986,1.8922926705649747
5.741696476653767,-17.889353830962158,1.9448364149349258
5.55413735633986,-19.13087694655702,1.9819513828434077
5.342830506654435,-16.967220896174204,1.9265757434259183
5.707563261931485,-18.481197071472298,1.6169591432986257
5.6292249483773045,-18.602072143812208,1.9499419566651481
5.9015056822567145,-34.94486266830757,1.7814870857315768
5.9015056822567145,-34.94486266830757,1.7814870857315768
5.9015056822567145,-34.94486266830757,1.7814870857315768
5.73752665918925,-25.392013105018734,1.8374783523523193
5.527330811101165,-23.430853617890833,1.9210104906199033
5.688302227552835,-22.770260695698422,1.9474276761101166
5.607061291054935,-29.805349276530077,1.8455221852327126
5.9467212809881325,-13.604157250939265,1.7468512395022968
5.572940697286603,-13.997351701236452,1.870419682265816
5.6306250547231995,-23.437133670048205,1.6985560809819766
5.6306250547231995,-23.437133670048205,1.6985560809819766
5.481845636373375,-22.691361566305392,1.7802919412145954
5.893545463229006,-20.406155903293932,1.6560225305966505
5.893545463229006,-20.406155903293932,1.6560225305966505
5.332735736051527,-23.03458450560034,1.9009014295019497
5.55010993074528,-9.906556942874623,1.739410922634999
5.371118640901874,-20.74222404022241,1.8221905683423534
5.678287987312165,-16.562354598726046,1.72590627348122
5.865214735355858,-34.71361684820004,2.0097979825271906
6.253328731049355,-26.342731731776762,2.0111344824558977
6.044028028858399,-23.841730839348934,2.008336547727331
4.910127048047298,-12.912434253515116,2.0125491497478465
6.11123644512833,-14.278801527284354,1.7380428737309466
5.79519863716808,-12.840350971748038,1.9249682647287591
4.956325059466304,-2.660473440109403,1.9742809642211363
5.960080792788095,-25.000189461183872,1.6003649072796549
5.960080792788095,-25.000189461183872,1.6003649072796549
5.683733861868211,-20.207450586047205,1.927236924100623
5.782088965952527,-18.88987642413899,1.9153510674179715
5.601796615967388,-22.069188010268395,1.951741997852267
5.8147516385337275,-22.123668713121983,1.934272375340022
5.939527381394849,-24.594466543674905,1.6114465980580281
5.503854457697306,-27.26120744994291,1.900758686998683
5.4028807081198895,-10.22369459762947,1.829590291968834
5.90268718453262,-22.793382870154343,1.9413024172699214
5.3420337228679164,-28.257461669581517,1.6327309256223332
5.9108401209395725,-19.119365554697247,1.8821810619944621
5.375139776980515,-23.457191334856752,1.6979795850592168
5.375139776980515,-23.457191334856752,1.6979795850592168
5.819089810309214,-15.476744839202574,1.8995404716878124
5.819089810309214,-15.476744839202574,1.8995404716878124
5.643574499566518,-14.906301691954651,1.6847402280445678
5.30279341144665,-15.427243768991417,1.8749893952615904
5.30279341144665,-15.427243768991417,1.8749893952615904
5.886552235757833,-26.755385009559426,1.734083264684461
5.886552235757833,-26.755385009559426,1.734083264684461
5.4579540398036785,-26.665276315592557,1.9237680551363125
5.978703706986096,-16.6535357343431,1.9728662599322446
5.7708008873127055,-12.079868923316038,1.9475690452955055
5.144991152680164,-15.764990916979968,1.8462740192629157
5.137603747121246,-9.076030875256647,1.7222195273706709
5.60703844494279,-7.9493566163740415,1.9991923330866772
5.370953989378218,-17.003037952190134,1.9138668766701914
5.083221963227771,-4.636268603973233,1.7761331466421906
5.933693339324051,-14.553644165680252,1.8004601654915597
5.269746186262263,-18.23939462854106,1.7648235028035344
5.847352564153842,-18.025436155625975,1.7984642935602615
6.069068369577293,-16.42636729709498,1.8195163787851747
5.3484107869337,-16.97014725405041,1.9180750092786425
5.3774863579294685,-13.107257808961167,1.8820699436326076
5.706846121762336,-20.088239123508554,1.8001921172833317
5.579869655537666,-18.93436986537402,1.9453852965167728
5.507356853037568,-19.11884575518962,1.9592307203165198
6.082649706319093,-19.054657809479068,1.696119275432243
5.173554226460312,-17.01777353438584,2.008501654266391
5.582073721533658,-7.807853482342525,1.976861178034643
5.772721076616646,-1.8060149553888776,1.973585893299189
5.735810749446335,-0.4802382627647641,1.9674271877998284
6.143729610165734,-26.42543147922397,1.946207066898959
5.922225522492529,-33.159299479377054,1.6740924121184735
5.64161519059043,-32.875064948636656,1.7866336918433914
5.663843450858307,-31.956616936442412,1.8633934528556764
5.9059685379117965,-26.132198678287082,1.9475575115664234
5.834966916678684,-22.88284398317579,1.8697265875199955
5.609624471959797,-25.017155170150836,1.7154962377768888
5.626259517329402,-17.797707374955788,1.8045243604341152
5.348114707792925,-16.935394030998083,1.7654286390675435
6.066579710323652,-31.298471040695482,1.9480677852595714
6.1486854122624255,-31.11117225838746,1.8331734495819214
5.969239575876738,-31.526941193672773,1.739131496871577
5.853751408072131,-36.40975358906739,1.8477390545007932
5.716528612017215,-27.65291649862624,1.78067385046929
5.716528612017215,-27.65291649862624,1.78067385046929
5.695794125561508,-24.86134093746323,1.8275760749927037
5.877233814903221,-29.129106731447425,1.8704862130063171
5.664482868833075,-28.054780766220496,1.8020904278881196
5.622579856797174,-26.966783234930674,1.5589226853153173
5.622579856797174,-26.966783234930674,1.5589226853153173
5.528408826455605,-32.50518404475828,1.6297321426531712
5.927489272672373,-33.34855723076024,1.6432379763167937
5.927489272672373,-33.34855723076024,1.6432379763167937
5.689846799409152,-37.841510518717214,1.744495081243907
6.386702245993053,-34.56621467054091,1.9674143318971773
6.049629282331463,-37.296646333227315,1.981010341064134
6.049629282331463,-37.296646333227315,1.981010341064134
5.560629620871876,-24.58460973478654,1.8959514468828587
5.810870807222996,-25.70297597167458,1.5941967698709885
5.56407128151992,-17.293229427980762,1.9811672683098052
5.563478278715237,-6.550027109802377,1.827792356934298
5.630905089318684,-25.399238816595947,1.902140225513371
5.445739203681522,-26.620608347879173,1.8324043474799252
5.915891706048068,-25.698248666690787,1.8176006917703234
5.2117036440975655,-26.060391501625418,1.8246691040073963
5.9927489200418504,-27.98795207684457,1.8100227407790523
5.934578412683882,-24.505882526790597,1.6587278590660277
5.518411767888758,-14.465495381770253,1.8938633528283113
5.947687831422347,-13.284088936594468,1.8260013561926527
5.3996128823964735,-12.787062117771466,1.77794658989698
5.622079629415586,-7.67584760343271,1.8866515296623023
5.1394279233327955,-12.347141345700035,1.7429183984156404
5.1394279233327955,-12.347141345700035,1.7429183984156404
5.233070961784782,-6.3339065844400775,1.9374633453307684
5.8121955416417626,-6.886052669963991,1.8480150900181365
4.930777849116727,-5.7446128748657745,1.7148930588737294
5.536073747140294,-3.5828454031998938,1.8134017418805637
5.439577984027169,-17.100702505565895,1.7481592143097608
5.957575312135863,-26.35889952068681,1.842329134850986
5.4222509325492405,-24.4922499733581,1.5300485601553828
5.688012494719377,-25.710062836746072,1.6920263357336338
5.9074894019700634,-24.40807002921289,1.7588311761627875
5.9074894019700634,-24.40807002921289,1.7588311761627875
5.7683191176071285,-25.339318224180147,1.9007322410308622
5.904567043720231,-17.88436422904993,1.9100536300347886
5.6562122789277565,-18.842529363496112,1.7965548682665817
5.6562122789277565,-18.842529363496112,1.7965548682665817
5.610351474500596,-25.815479190303368,1.7464466247149517
5.727646675810405,-19.545191115665855,1.7981996752203913
6.152741792466303,-20.476459088582754,1.8950550775384665
6.152741792466303,-20.476459088582754,1.8950550775384665
5.241358065895291,-23.124639944512584,1.802515190682677
5.856148272209507,-20.14656859854142,1.96235054150528
5.503301754933428,-22.241542075562457,1.9667086215452811
5.578932413448187,-9.783027419265613,1.7743068263889679
5.410289503966465,-12.118829464168101,1.8432637104135106
5.410289503966465,-12.118829464168101,1.8432637104135106
5.266330144796148,-5.227753057398983,1.73111722932402
5.288994244507217,-6.286393598490979,1.9078781041320416
5.446703210334857,-1.7824926147491826,1.8093537701463183
5.281605677059266,-18.88520765724434,1.7831918730978586
5.863613647693929,-13.79845828418303,1.7448608831301988
5.5162561451562375,-20.184500697341573,1.9846152494654057
5.212674272878138,-19.774255090400118,1.9368399630971493
5.700559597650953,-26.873472671388033,1.6628599249419056
5.700559597650953,-26.873472671388033,1.6628599249419056
5.986014465806281,-32.15757224885715,1.9981822876622273
5.679518985820697,-26.108271787501305,1.685717176930611
5.900127694801955,-24.15865639385496,1.8923177617208795
5.995299135716043,-21.607072264720877,1.715322242416114
5.6029768896000895,-30.034731279115583,1.8712045023165826
5.133521582390172,-24.280752858994138,1.753661283600032
5.289966149024693,-27.68349850483431,1.85319870266401
6.046468590508724,-28.60785985665376,1.7549835204173876
5.7734418597049855,-28.22725229569382,1.6319528254827662
5.193909884728491,2.6705834131229613,1.9814403672488188
5.710293788349933,-5.670325416324289,1.7382062012175126
5.362248574113827,-16.498757686095853,1.8587455173541332
5.226010268391348,-9.377823433872752,1.994352927051604
5.0991954658226755,-9.282235121218337,1.998110335490165
5.740607193608365,-0.9304689973267588,1.988029320024426
5.534168574268161,-13.93327110337011,1.8347042474109592
5.665710838703441,-19.23809232280456,1.7319687038638085
5.944022487046244,-17.284402271840854,1.8847407918616845
5.370177472916583,-17.71913473505009,1.7333162955407766
5.370177472916583,-17.71913473505009,1.7333162955407766
5.681208891485424,-14.988916632835256,1.8852949983323446
5.397618680886856,-21.730901798691548,1.6528151775840612
5.780727697018788,-25.97652016515065,1.9816289491724317
6.027598756513878,-21.80799886269402,1.7135059634061565
5.17347282953169,-15.817063781153603,1.819004226567867
6.284989862777236,-25.64797055784537,1.7563133639687145
5.224806164832131,-21.39273839314084,1.9361805258806455
5.578700123877627,-22.23202442675886,1.953316254271397
5.304136735212587,-21.654131141672828,1.9697329150108935
6.073907018507824,-24.777330541205323,1.985932274010156
5.419905860947076,-20.550241832822987,1.887487986199228
6.096206323230917,-14.372762479708381,1.924616709243901
5.674003109934054,-13.972094959220579,1.7283163360838005
5.55464179836908,-25.243346898349376,1.8157011165041101
6.111976399987313,-23.96712329327069,1.735229351749588
6.0906603477319,-20.078305583755355,1.8842649244631857
5.088621397476113,-12.656431358315487,1.6928206825156003
5.660010592824791,-18.039282366795348,1.9370362259186942
5.756813466461816,-18.11507887229474,1.945149523774357
5.725742747962353,-2.9706058376632773,1.6197489812299517
4.99526731975127,-5.486966624626339,1.9587384048174739
4.800831466732753,3.6228197242996956,1.761980209132456
5.532203583692068,-3.104993146609816,1.9386198113492126
4.909256969332343,-3.077771255591312,1.824433857382488
5.159430911630714,-2.914091500839323,1.8016699753859688
5.401429931320115,-11.038380341686278,1.8491673947498775
5.868375893417076,-13.757052263980073,1.822934936599396
5.52458356277107,-12.513706133973294,1.7733599351989047
5.854132153572686,-17.38457718945339,1.8375454768620894
5.854132153572686,-17.38457718945339,1.8375454768620894
4.995658516098744,-19.93723160233396,1.7806781430198717
5.280835793782596,-17.8015473406375,1.882229990247638
5.302746069785387,-14.0683734542111,1.8610548607465371
5.806046274363565,-17.157947273518666,1.7410792920751166
5.32163597973034,-21.950359630819996,1.8744136344219813
4.845352207893345,-16.90769946997262,1.8639933916705476
5.37880214435149,-19.365548351956882,1.8957145467778267
5.512273733445679,-19.169222368635165,1.839155379877511
5.223317155357355,-20.03699376089986,1.808452777858329
5.223317155357355,-20.03699376089986,1.808452777858329
4.892657845930441,-1.805338653279772,1.9273985673111644
5.487013102207385,2.407398079328113,1.9510597819535533
5.470154320279447,3.5555505743339344,1.8736348063721637
5.078205968298682,3.2895248845604317,1.8864654648112966
4.850938643403663,-1.6025058490753414,1.8503164485912127
5.572754179222728,-7.909209506745479,1.8359492415090515
5.406116038065733,-18.594533889621744,1.8665522060635455
5.441638058531234,-17.211250469688206,1.9257202641157565
5.395856522081913,-17.63878766553316,1.9350410673752103
5.97403280478508,-6.6631579447849045,1.846434629043406
6.233654911732943,-9.202334264493098,1.9256523208274263
5.648653565835599,-12.436454609037087,1.9696756247401195
5.326723599937084,-11.516623678897592,1.7450274832687276
5.740534417971796,-16.17992942739396,1.7924466376726058
5.6854335914077865,-24.49913279604622,1.7826841520041854
5.783677513935973,-19.02221594803189,1.550518486734638
5.37367720973304,-24.174160461869217,1.9542615656416982
5.407420053440934,-29.1452854411944,1.8276740962825815
5.416887531432519,-23.356337361961796,1.7327186832537498
5.551076296370516,-19.42946793048662,1.8934799507568063
5.604212669924799,-19.14289030650163,1.9157481370007425
5.692806611317539,-16.689160460957858,1.5548480483410065
5.977766476395391,-16.275441506225352,1.7845729874650247
5.65666161811815,-16.520250542047968,1.5901661713073538
5.830382119736806,-16.372682959683228,1.7350189951638246
5.130994239844604,-15.554294773772467,1.8755211870308608
5.934653500094121,-25.641555546271565,1.6567386501456114
5.57555974951425,-12.880286403151327,1.909523727239357
5.255557093778671,-7.602946399721703,1.9325047314500936
5.13564809887278,-11.207473572582904,1.897535901325366
5.730126714842086,-8.755527322220349,1.6419848214636317
5.244656376443427,-12.70378039936975,1.9593049204319402
5.85173930447218,-7.5284436306533875,1.8470091478042405
5.415408714100192,-7.351874342680095,1.9549914317194792
5.28232389632944,-9.738632696009045,1.9542639456895186
5.367020961113775,-8.348752334929003,1.9663536823431715
5.422277334819805,-11.337608366269036,1.8145370353237915
5.714006137557698,-10.932886447718145,1.7681737582450947
5.771826968700654,-12.146034481257496,1.7647657653638185
5.771826968700654,-12.146034481257496,1.7647657653638185
5.771826968700654,-12.146034481257496,1.7647657653638185
5.771826968700654,-12.146034481257496,1.7647657653638185
5.126672914136215,-10.789632175626505,1.97667587772541
4.975680661912976,-5.905549551487188,1.9179845350037483
5.067261824006455,-4.626223630438335,1.9043977654669073
5.342555414390052,-5.071534207320633,1.90042431187885
5.494163003716191,-19.915468148227877,1.9310101081098492
5.542054245613436,-12.388471644519253,1.9543274839992548
5.578797776410224,-17.796016480811787,1.617301961381471
5.578797776410224,-17.796016480811787,1.617301961381471
5.884856609521142,-26.10708243216547,1.9628718490505586
5.847475939864005,-29.238236780261786,1.9170615730797615
5.658724388706551,-30.843932302635572,1.6869123011618585
5.70857860773101,-23.13447987975646,1.9452012405993895
5.440176033632517,-12.414246554315483,1.6959739471674105
5.0090984042223825,-11.377848192316446,1.8720941561712268
5.76783130165217,-12.719969092821948,1.7660265315757742
5.822447233966922,-12.770220951108728,1.6002152392082658
5.410000665479733,-15.370920728452992,1.9341988641096701
5.43489684223981,-11.312558962155238,1.9779084297185088
5.444821974705399,-15.640307115608685,1.9978222511599082
5.810073277650229,-26.45519305793915,1.4699106364749537
5.910934743499933,-22.892671472266905,1.7008175375276617
5.317655247199155,-21.681215626269168,1.8321072125987767
5.083671795737384,-22.58083735698418,1.943428001211939
6.073408848688331,-15.376323784448605,1.8324925298320198
5.224579830374277,-25.969818934553725,1.9345447089435472
5.989815731698528,-30.484839797566043,1.9946971031212837
5.357782750339907,-26.562788560128723,2.0057350168436576
5.988614545405495,-16.201181512756666,1.9901627465384926
5.267863263712501,-10.776585663626403,1.890988723385604
5.866814981734643,-6.705400630390602,1.8222979557088579
5.444196188851251,-5.567159708142401,1.9497089357549184
5.228233001745451,-4.531880722232465,1.9430670886321815
5.323504454560774,-10.04187173466933,1.6118711637927405
6.071710909519332,-34.70417749105948,1.9591617467774267
5.8729865200552105,-37.64921883633417,1.977477077342605
5.906527454501922,-40.27220967835421,1.8592688181043224
5.823730103911049,-38.13496405225087,1.685404843438137
5.9849157635467405,-34.67878714491161,1.9006143000170668
5.73947293320668,-26.624857592335335,1.6085332160757557
5.514876050249213,-28.57697905892538,1.9641646393530698
5.241908620232528,-17.50914232924727,1.7164125633522924
5.917626331292429,-11.845852939236897,1.9298521735890795
5.461889686357477,-22.99988609773227,1.8625828470848875
5.5336107341285246,-22.816503446170262,1.885242721065491
5.9067135751333675,-26.170699260899735,1.9343360058536405
5.314215322775764,-10.893026714692999,1.9198080128300201
5.666738110490981,-11.074892974752418,1.937988301352972
6.140126659880136,-32.57553687405997,1.981252357547192
4.950011691481678,-3.6856155487919438,1.9357592651894926
5.152321278629549,0.1047136612488977,1.9651056101550428
5.859204114491044,-21.645097257457163,1.8191126088143497
5.842816623991681,-20.773749922291312,1.9041926722668092
5.021149086696289,-14.224417700546644,1.8228370415993418
5.279956680339238,-8.992529594394867,1.9422640330249956
5.5186687581791585,-11.642767041326216,1.980108680680275
5.40913480293457,-12.192070242421556,1.942689707633011
5.577029482492966,-4.723538260282416,1.7743913731864922
4.706244314178372,-3.5679359864952236,1.6391088724844067
4.69206685462199,-16.488771272315358,1.99006273540673
5.515754194170217,-10.580460796666799,1.9945088936918651
5.296629081919325,-12.07438505684123,1.994647041965421
5.667650626767144,-15.515361051418495,1.991501292334116
5.438522738108439,-19.68477654200357,2.0137087459743017
5.685414305571272,-16.944160048067143,2.0009088431115263
5.286913427734513,-16.054806332606535,1.9785773625887733
5.339172305047335,-14.125361993308832,1.9532980259392396
5.74350574838699,-28.856236609528576,1.5708658648624825
5.5725622661852325,-14.414637534258395,2.0101896551258
5.673838092477322,-30.184396358622397,1.5087872993834868
5.731731286109615,-26.12938028621249,1.9771006669207998
5.423757758780233,-14.15415942861121,1.8671560629135953
5.847141871724193,-22.97568323104916,1.8107117450095682
5.961055991449164,-19.267405643151967,1.7753537283576546
5.6302068616077205,-27.75840021232319,1.8209069428746008
5.867990282810902,-28.0908689282263,1.9014868562241147
5.844903437044237,-27.335971206774698,1.8839740843913022
5.527701768549638,-28.19286690542724,1.9092244302780306
5.7957274870697555,-25.80223374794173,1.7504397900607964
5.551364612339952,-20.24853364926978,1.7918368072609316
5.405339255909325,-22.977917027681126,1.859681613901006
5.758590612191158,-18.03673199123844,1.8484408572843012
