Intercept__0,beta_col__0,RT_sd
5.616073109487731,4.388213121561902,1.7853322082781522
5.332870965215034,5.193479736156015,1.8426010278760814
5.383713967839539,0.9241622754086172,1.8441539619532346
5.480483350399728,4.658128420561967,1.7132246496420946
5.118432477851064,4.093727823135564,1.8738001210464468
5.437496941344599,4.703939909904027,1.7497009424140024
5.477257737673938,0.4683839184800158,1.5647387614483685
5.595597211513895,7.54183987610198,1.9929898253706426
5.695684222607367,4.761112191774432,1.9780114335055612
5.619327128716628,8.199830863825081,1.979310360792274
5.798881646848624,8.014540432457302,1.9712790562628313
5.669586339991673,2.8357447726551825,1.9851793106106872
5.588893556732825,3.7906196983940212,1.8470445089943222
5.565786406697154,3.175216189101694,1.789681139145342
5.150998835651029,2.8058741269247425,1.8457054390385281
5.5177742164400305,5.23523112746008,1.8841589599862263
5.418941201179784,4.942189541557633,1.8798123274540712
5.6153185345238,3.878006917572806,1.753981921833795
5.4687641205466315,6.462511718746154,1.818444026751119
5.809577929628239,3.5943775920301446,1.8521315494107609
5.530674386855568,8.88134529294451,1.8641848805189447
5.751397482927535,7.729333071169762,1.888442963012529
5.6686824264910864,2.3534859497043135,1.8930551341149207
5.4847446513959355,3.492062526964199,1.8610631235947155
5.399863636081571,4.093717635335946,1.9633381101029532
5.248904044342156,1.8721439563393991,1.9086402805619074
5.465858018587048,0.442751995321067,1.9232970935827454
5.141945832001052,2.777396741280186,1.9334623510880806
5.020111003172442,1.5021239579727252,1.7766484147696708
5.2359782535856665,-0.42165261631681883,1.7459899574146938
5.300719691689119,1.8579131000693403,1.8747832215813467
5.1444980322325575,3.0360649049121236,1.9204181801798943
5.1388516344703525,5.773933741342365,1.970919789215446
5.483251075236509,2.697248888857661,2.001789842257355
4.962869958121675,1.5033126935701207,1.9220664155839982
5.696708522858456,-0.08638594895734553,1.8710912706957772
5.181925653416026,7.863087658696599,1.9605970124980487
5.482946521698071,0.8581231553817741,1.9393464278991466
5.448738837543785,3.6805230664252795,1.8699831675882095
5.408942107585367,2.729491780359686,1.727479676769437
5.408942107585367,2.729491780359686,1.727479676769437
5.7550482850459925,7.7098770214256085,1.8098541171931277
5.6545598396375585,6.423262836279778,1.8658925060178122
5.549213679203664,4.876104606342289,1.7063372483578283
5.628317508511628,6.881510503167052,1.8204549968426962
5.39324961361105,6.139413853389337,1.8796000229692769
5.458337645619105,2.882850643537,1.8065404805709953
5.332380992088183,2.865600614951451,1.857777300614099
5.336040612977414,5.751953311088004,1.804542784826873
5.697497967969597,3.65072464520794,1.6903539515805721
5.614208838946056,3.5958965824543583,1.9393386957752508
5.382016808694098,7.30952401751139,1.8481250523423798
5.2331421637868125,0.3379884444378538,1.9013292485133497
5.6793536481370674,7.05530812046431,1.7939242853741797
5.0560513241896,1.3142388602807304,1.8413658584758277
5.231003348305714,3.4175079125153442,1.7373761331456001
5.858082437562429,5.627312331431828,1.8610204927237683
5.091907101816555,2.1688260930578123,1.7136428293983341
5.797571943821691,4.822641398183343,1.8034307123722653
4.9908059626778325,2.10926684290096,1.8607169131654644
5.344889476272591,4.935096513240588,1.8093985509918367
5.669334979983095,5.045079162001735,1.8694330199592146
5.8795715668839845,3.2096745180962922,1.897376305206001
5.8795715668839845,3.2096745180962922,1.897376305206001
5.547488702587473,6.46884183614264,1.9071369804280893
5.299658745580721,4.399595365932162,1.9153529522723556
5.72167600563266,2.3007613223231194,1.9435922717122454
5.679490106577803,3.002659373348427,1.9754733345521618
5.780091242487744,3.1232633305498636,1.9697498506691757
4.7218553973640836,3.1520671427120663,1.9098226701625942
5.105089831212426,3.379460361782198,1.9095190197993668
5.422556634822822,3.192634642028673,1.791222799314027
5.231701416716388,2.4043857501492942,1.8727096983417855
5.323311493275881,4.679801451085368,1.7435016886805694
5.323311493275881,4.679801451085368,1.7435016886805694
5.8632360402369565,7.419799630869573,1.8084556370805558
5.434842208371718,1.4823450332590498,1.8900337695908689
5.6095999968222925,6.265686676200486,1.997474234595072
5.115604064364595,2.0134420005305578,1.997743707987279
5.13963084811987,2.1726993696252146,1.9952727289192904
5.63556176263589,2.555917000830435,2.003609049218702
5.624859653363109,4.957636556133947,2.007091274466912
6.047305452835967,5.923564248091718,1.9659548757588488
5.690810116297035,3.204069769789378,1.9123586077824923
5.408122594047561,4.066257689095885,1.9809094263533669
5.412196305992807,4.791122330447409,1.9705019475880983
5.454953054053975,3.0871030476368273,1.6998041613550017
4.799621683085581,1.3748152725106721,1.607670489638839
5.221976074147801,2.3676102620078012,1.8047184974895618
5.011029419110372,1.9601158767648412,1.8225672058250282
5.4733730772683495,0.11741041856616546,1.7343719309471601
5.316709888804399,0.8420711997569683,1.7516086176991827
5.032725251150808,2.026924247094386,1.7017391151012735
5.362714427822236,5.182771396088954,1.9647104154878665
5.67137197506307,2.926214326440987,1.9870588960707751
5.325076449587803,6.020088969164197,1.9868634053675036
5.040872735012698,4.177671170187572,1.9500969759680926
5.532169694612484,1.7073133401180116,1.895877357563676
5.317829931134137,3.240718183014889,1.6794947401305909
5.294459695644649,4.377235964128244,1.9105323892121946
6.008735332138624,9.49649749814297,1.8994168620005367
5.311050770290024,-1.852003994118421,1.789821482531404
4.794174298423799,0.05656444476567479,1.6659650981348908
5.913449187394096,1.7463237786626182,1.9426576160448619
5.546875304975044,3.0030873038340946,1.7890335823785715
5.648998199731835,4.312413618561469,1.9366196586150335
5.025471308297825,4.6174677989721244,1.7159165187745327
5.2197110442199195,4.52590146113925,1.8068804473593534
4.9208191282330365,5.594216706584691,1.811530178272381
5.940959440524443,4.161870813055194,1.8428342959336312
5.842427511361947,3.7437030679866785,1.9038293164125852
4.992702579022994,2.175286357531932,1.9875921511219632
5.23780393659703,2.7081322899022195,1.9772374637668868
5.584244225900749,5.0808484101862685,1.9096356053768906
5.93499336587161,5.054684160817134,1.9007342460187646
5.091816692729509,4.341048358445147,1.5397537542490327
5.6754372775651944,0.2968067665517351,1.9093040535709231
4.989809432889581,2.751755798358267,1.8127427751744376
5.839760854492962,6.00504097894788,1.9047648192715658
5.940509620048705,6.0486491694913544,1.9255751113847872
5.540516743510474,4.767442124130094,1.7664700972179437
5.4718148087039316,2.9708822043512457,1.8247117662227856
5.605619736261564,0.6229492850200904,1.96412232492554
5.668955282628679,7.010997157758993,1.602368868265808
5.143379746700031,5.730494090504193,1.5735264294627962
5.3530847011533655,5.932082431965185,1.7597143336499197
5.568047690411536,4.684690450295928,1.6816305702383079
5.908174544599561,6.9550830918336874,1.8023309380831956
5.857416365823665,5.184134435021592,1.5120501010431247
5.267518527510127,3.927719932285594,1.9829502424617989
5.400721974416802,3.834051366742538,1.845571030801946
5.13190636422465,4.4188043668709955,1.9755781990767654
5.7116846452639365,4.350914933292483,1.9885502428377195
5.395900435952095,3.689673786315084,1.9684374720590703
5.962163994958882,7.787672558330199,1.9780454197365787
5.930206967367396,7.298455320759608,1.9837357592707492
5.467548285531446,7.0408706763779225,1.9858647025715217
5.279575738341465,1.8877819713324229,1.9087891523089453
5.675553329950755,6.353260705013618,1.7941134826717078
5.506530089027537,4.519615588694995,1.6161352338009471
5.506530089027537,4.519615588694995,1.6161352338009471
5.688275581714743,6.793569023870406,1.8805239284285835
5.087306116823634,2.246133875526753,1.7689544927575582
5.643445396055402,3.2775490980351756,1.8159523858043294
5.625435804482584,4.813846533037729,1.8211927982144984
5.650191416020908,4.611510840307395,1.7719221836812231
5.759194279146491,6.738522209215934,1.8267150402864167
5.1768426338671505,5.0840569358519465,1.8979613912010243
5.730090568015559,4.189764550507602,1.7311365547063136
5.730090568015559,4.189764550507602,1.7311365547063136
5.645528646446775,4.772139956793485,1.768295204923861
5.067011568189579,5.054858900421449,1.9154593388485261
5.218354252918063,3.836306225393691,1.918798242047002
5.311321886665847,1.6379647216175344,1.8627915170356684
5.062201553361534,0.9629610018776343,1.8473064861890167
5.445651931392832,5.47151238268285,1.8650393317781826
5.3242636207964225,3.436530485778582,1.9694811742581368
5.602869089446969,5.41034836368919,1.7154081543693185
5.584566688160657,1.909648958291902,1.9468628839232345
5.317312413926816,5.7260208241459765,1.8982104787540055
5.439225652445921,3.243821844142645,1.7714285217229102
5.117641431596654,3.530175015654618,1.9973360671792628
5.3467143437560445,-0.5425149767226145,2.0052645495725856
5.152349637930757,5.459232247863182,1.9759711181781918
5.143636662115032,3.2115523431098616,1.7100474977713467
5.507515949119933,4.803302101305302,1.8828742223076902
5.507515949119933,4.803302101305302,1.8828742223076902
5.606813362494031,4.926315767438573,1.7070179362274929
5.1377395551642095,3.0122674353010277,1.9483892285323199
5.744305901497677,2.8350400280620023,1.9636270287871926
5.31003388582922,4.7553391643805885,1.9525230230434405
5.386319275535958,3.441966095522155,1.9729954619833385
5.457308706646239,4.723911025615109,1.7297884334770608
5.350176889365195,1.7374382823535355,1.866377405822167
5.431690434256794,5.411242236297801,1.83660900598897
5.565590495451708,5.772161321578656,1.9116362254773773
5.657042200350847,4.343641622835835,1.9563631097559506
5.36363168680302,2.597583634390265,1.9582649141478634
5.187399091052431,2.4960599864116557,1.9455062674396202
5.2483044421856615,2.504976017286038,1.9326925944859432
5.508137480636941,2.4814245908040014,1.8125216911427895
5.523151921166339,6.898767217665297,1.658424344981376
5.404428683652175,-0.8876115693287718,1.9625970661619
5.398434374402476,4.349287879781496,1.9615319269017548
5.596537240348852,4.649773161275991,1.8858783467403697
5.814655256880168,2.0983635027398,1.717306547845497
5.7477769586242,2.2239421052997255,1.74742961993059
5.588307779950134,3.7246228733030233,1.905625911240201
5.5877141531786965,6.123855899388996,1.5788455306113693
5.247554765000201,-0.0014867206464320715,1.9413077925524018
5.0041826719587625,1.6118424155022395,1.6503007924906328
5.396075867439529,7.73640129527548,1.969093528077303
5.094628198042516,2.4368915487118263,1.827438524453422
5.285222352154472,4.623545106560547,1.9795195752932913
5.851735454344252,6.041084720204916,1.9555796896511601
5.5252883320556805,1.0831824457338377,1.6002450744826726
5.639802733677298,3.4442278868583625,1.9804891790513592
5.618893809985363,6.009342057114029,1.9917584520748242
5.395480534399642,6.784366843391713,1.994855977748564
5.067927909197215,2.026155790933288,1.9221184532908908
5.1927095114294515,5.460699395398528,1.6555562678021953
5.738034297293226,3.8594654427458224,1.902768166404896
5.738034297293226,3.8594654427458224,1.902768166404896
5.751743020778273,4.214810887211588,1.9012661299267608
5.722718184202606,3.702727556989217,1.8922586527777467
5.638624767087774,2.8352602324928813,1.8393696243707396
5.3011670586736805,5.713379870959035,1.8221451624104161
6.109868306796611,6.3134133466841895,1.9288400942916144
5.267254977825297,0.9935644696849053,1.7767027463023437
5.471598988502052,0.8788824440124033,1.8302720090059221
5.357904659087279,2.5197796463350333,1.7556112367966477
5.485889943618383,6.021162077102771,1.9447796634086492
5.078630755149329,1.3832460027397047,1.6944932877970484
4.989974579028755,2.4155813368956767,1.822035479504921
5.3505682149241105,-2.049261367104674,1.788783654529293
4.950400471453461,1.7267184889752443,1.8331649429018921
5.524072246377192,2.997940482685393,1.9850304178318199
5.340328590440814,4.389209733027384,1.9817681556624083
5.70915244766163,4.233729149705333,1.6737594407058207
5.3148511113255745,5.128420781166325,1.8210225883535514
5.78135588800477,5.280596646565742,1.8102227456689894
5.346490009054188,3.5996061910036548,1.9247382065908663
5.346490009054188,3.5996061910036548,1.9247382065908663
5.565002731880543,5.219867488644971,1.9039358193426779
5.650436658799576,4.41697283462008,1.952939433311799
5.85494383320619,8.996253637876352,1.7414736927989272
5.492605901417865,5.270257670550988,1.8257168904113001
5.591488169543679,5.676970078948264,1.834823669272094
5.485240984182273,6.44533171866769,1.8448370217971235
5.660729651959208,2.303355583252918,1.8532627353639146
5.450089934658431,1.477468424508547,1.7722602729650123
5.198610859791786,2.815548409396877,1.7703182466344451
5.0639754466314555,5.187019369100892,1.846014767326362
5.9719307744953465,5.367710982118465,1.871941696996629
5.817590682190333,5.442422655279659,1.7032471119147405
5.480027772497857,2.0556362468724347,1.9732695996157479
5.238210770952172,-2.6209113769645223,1.9816718670474134
5.445359226932361,5.803035655639404,1.9959492110435912
5.285710675492468,0.6129200718108416,1.9640021400705538
5.83295441231538,6.142556253390106,1.94556749500015
4.669408086771451,0.48264556915183787,1.950830252614544
5.8858203579259225,9.195066928033038,1.6392005520036081
5.936568215433871,8.003804550299087,1.5673784604149346
4.8693045963620545,-0.31307618182115116,1.9994507473915837
5.665127400621709,3.4242848346818593,1.9961962472002963
5.572036776604423,1.757146676323139,1.9523299971719745
5.10253236262414,4.039476127850754,1.6165486773177529
5.778510781545118,7.119609981645385,1.9396897891398852
5.101641733709873,0.738896172084774,2.0045505331884947
5.790700733162051,3.6890973713530633,2.0059595312414835
5.790700733162051,3.6890973713530633,2.0059595312414835
4.912571457502667,2.855615723687234,2.0067733526962965
5.835139721414564,3.3152310273282475,1.7941631112707463
5.756941152250643,2.64453646606051,1.8383550976305982
5.21299740427884,4.676097439642264,1.7191372265617215
5.6345455208689295,2.9582593162364086,1.909578386827841
5.5417480004802515,4.887114516824903,1.9604937947724372
5.461105183000749,-0.44612783375459664,1.687155077562405
5.313774149295287,-0.42039047563941917,1.6580622734625814
5.313774149295287,-0.42039047563941917,1.6580622734625814
5.462854821968859,1.1937638578053809,1.6511388887864344
5.4912629022200665,2.2778416008304863,1.6596683721085173
5.4912629022200665,2.2778416008304863,1.6596683721085173
5.158309884723557,1.5418237422483818,1.8624334624855026
5.65778809690324,6.37434930735789,1.9786042163812332
5.189079580037254,4.386142864675501,2.0086151424853784
5.981602514257689,2.8141894528726863,2.0037152104867078
5.8776566999606334,3.1234556884002833,2.004165287508317
6.087416331766981,2.547946773208909,2.004263968200695
5.7866572428680385,1.8923253161621472,2.004930875217879
5.68088002745337,4.049421652929308,1.9998213542690886
5.6817637078869225,3.2451306257158956,1.7601164932275384
5.666139161704894,5.316848656746052,1.8628645686179555
5.195238934521186,3.5868859629909196,1.725885239868961
4.967155328450381,2.6503865756278877,1.8826636779370691
5.736087308988958,0.9971616882141796,1.6834475097372972
5.779901990931569,6.343106977815167,1.9075055721124723
4.952724478860625,-0.23679296636436464,1.883451241467459
5.368048228950576,-0.8514433932939031,1.8196881616871095
5.307906540537966,4.624155453200285,1.7369397991663025
5.474081256241782,3.16064281201579,1.7809226688117394
5.614836962794161,4.563761092108499,1.8668239099970543
5.033107223145475,1.2382250426068997,1.834519319135152
5.7325862658781634,2.7017316854436806,1.964171621008377
5.240510211503437,1.3003530379380681,1.753335482115405
5.711065571890739,4.487470696063706,1.9437685426337763
5.419445305296446,4.160760671930355,1.8332828951542441
5.408927313408511,3.1703930201648496,1.8117681535957746
5.657811303255118,6.894675640853681,1.764361891491877
5.334615226217134,3.233103594767607,1.8679010153971078
5.449628483303389,5.396744361105657,1.7938799204648945
5.21201490823911,3.7105735045322725,1.843474629344822
5.429968564049381,1.9032818520043437,1.8148659498282096
5.4144843782118794,5.636490341712594,1.8687699783270881
5.445808568181819,5.27882811517096,1.8132381655393688
5.560307086377291,3.014734086802539,1.7727351676369352
5.444828255380875,5.959418471817629,1.711706682182617
5.5787674705948715,3.5947564046779243,1.9327592452205542
5.029192476979086,1.7950798174119313,1.7000950552231908
5.305876643783329,1.787676525118803,1.706746610254823
6.008756661755116,6.83338954522262,1.9057864500474977
5.289509850765988,4.4927901880293835,1.8575961586489482
5.772683317391524,4.967819812457399,1.8918087520068427
5.1282722143989705,4.963706638150995,1.967739529313329
5.2909683497457625,3.993689661870466,1.81117072632421
5.117449059523109,7.417927101992842,1.785486513209629
5.117449059523109,7.417927101992842,1.785486513209629
5.654270008589553,0.22663296359473706,1.9214470846527636
5.103091297998003,3.6601992997595287,1.6081802416537316
5.693305331475851,2.448546844742836,1.8412852872543923
5.1781916209868495,4.859128188304824,1.9044589577993634
5.393535296792003,0.841788383679579,1.9189255582859295
5.697908184579924,4.557720187787442,1.9636908660105046
4.906301968776587,4.127583972260227,1.976906917991535
5.34466985767148,4.948567903052056,1.9711944820933982
5.964465303638743,6.863695987551839,1.9303853650079208
5.938640254852336,6.814200615656809,1.9114982991952174
5.245869998222321,1.096087882139214,1.7014345338802432
5.428144985741104,0.5074351790494191,1.7178559621867278
5.614683954882853,7.905792939789542,1.9050036670676698
4.801279263631704,0.7771012643096542,2.0112489305364485
4.947442169896158,-0.10330756440322753,2.011108730468754
5.446747386320195,3.3326246908131614,2.0115071942545137
5.087331224278889,4.660679939681795,2.013571437052088
5.852120316005112,4.227657533520193,1.9992050575216909
5.532052606340676,4.598753630383824,1.9963049846609244
6.398341673374357,3.1576152062935625,1.9784892044709053
5.301591746306893,4.516472692297219,1.712198624281968
5.223279750074807,5.219044043534006,1.7207257322742473
5.2956071037733565,2.155192027100558,1.8644802913210248
5.250904162994516,2.246979592096153,1.8619433299174362
5.250904162994516,2.246979592096153,1.8619433299174362
5.3485250479895585,1.458362951223137,1.931249485496978
5.335830573572183,2.671741333630119,1.8600772814798916
5.501627277998004,3.574462276135223,1.9960474859332498
5.387629574606344,2.757577811001533,1.9986547366520007
5.426023949606124,2.2409440288002322,1.642320236809685
5.426023949606124,2.2409440288002322,1.642320236809685
5.72822979710564,5.175016456084927,1.9672044299174378
5.510659864727316,4.800222328469387,1.9615852143449994
4.878928566247702,1.1904563934344554,1.8888093086599471
5.615864014204715,2.2461773336210027,1.7168944134721251
5.616073613261901,1.6153136508272992,1.81441217761966
5.393546309399307,2.993748265108728,1.826633279473785
5.344935423062919,4.359204566431245,1.8008973707645066
5.4151363061886055,0.7847202862499881,1.9290457771908263
4.983474528750135,1.705986470155827,1.98638878009231
5.80865600532503,3.932012677459693,1.9830917625057767
5.098007330212808,2.2152981167773325,2.0058013556593792
5.435788678012873,1.8482869651401366,2.004488557429045
5.374410254411938,4.394888210859203,2.0051490169054067
5.453000065432765,5.472799545735574,1.895143536117606
5.70199140283814,0.08843141461321213,1.9476469498360838
5.020623060546845,5.2132655684501845,1.994960656381446
5.837627491227303,3.794758600355777,1.8900089256742
5.3702921992571815,5.551894679518417,1.7247956209015882
5.398758353354915,3.6633699658025325,1.854492013723232
5.819204272595417,7.651276531218085,1.7139306564841528
5.4884931872924705,-0.5115970234147372,1.9227673950352848
5.729822092650286,3.8923248131295884,1.9611494441773043
5.48881363905093,5.9268010058634735,1.9711910862644757
5.440533164789942,0.469472585441568,1.9747437552127165
5.505477116076116,0.8153657140186038,1.953817316939216
5.765713008581512,8.269683029979966,1.7860793736670328
5.6920065462542375,6.570878728632829,1.8216576716286463
5.6374584204747915,6.830423462183312,1.7185039400644215
5.603827568329382,3.946389413856152,1.5714119225127456
6.003147920880781,5.732393294413633,1.658252640882296
5.575049434700823,6.3385184507611365,1.9866610951086792
5.175224180810234,1.9625755450651599,1.718214148316824
4.9025127256337,2.5208804615882903,1.6794555305308392
5.074590310575179,3.416266520768605,1.6962144644286574
5.242315928224621,4.65917889678107,1.9004597825859162
5.547561283226153,5.228569527629468,1.9002909866911548
5.435433028649057,4.202869989894815,2.000457868568713
5.892195031915892,4.66683794440099,1.9715843511579292
5.7826477754456205,4.155678013326038,1.9598738143052554
5.522093784140637,2.9451809800278563,1.8988174821703057
5.550159606658799,5.074836280925716,1.7979632473089397
5.485016631963138,5.024000312334309,1.8116008685564577
5.5318234279676535,2.3291883895151764,1.7693398165740046
5.422860200796055,4.341762859306707,1.8469348024776546
5.321581805931183,1.9187697256362277,1.6734944698221563
5.8133607095226525,4.019010545460753,1.7836964472499026
5.210516509475968,4.736615672937978,1.7389239425411305
5.610173167165417,1.6878148381362768,1.8971627371904602
5.586766010694318,1.7478086081954778,1.8919725902182887
5.477870772592841,5.450930713848934,1.8226062357600559
5.477870772592841,5.450930713848934,1.8226062357600559
5.392657121792538,4.056334841993731,1.8472033389766516
5.4507048278107995,4.582072137611884,1.9197756454929424
5.714883504550849,5.340810184047345,1.888769571656317
5.494777345446395,5.9773226284527325,1.6322894320288406
5.494777345446395,5.9773226284527325,1.6322894320288406
5.655751880556898,5.025277862705483,1.9873298279751257
5.732425680836538,5.381378642065277,1.9566050598249551
5.567649619644111,4.4452877757644575,1.9641404509785054
5.250759980863245,0.20528203744319418,1.9778703494043097
5.410657201907976,0.6990991286932506,1.9591042405639136
4.965731012778096,3.2621816363176452,1.976406499954292
5.438479558057213,0.3549429052049651,1.7388829778828108
5.774985959974945,7.592272897529242,1.9597379542070625
5.333661982859635,3.7237511943859793,1.9725146546670007
5.328147707560907,3.0873061047738557,1.9706078832548404
5.677363084765448,4.952604723414316,1.7278615940596453
5.677363084765448,4.952604723414316,1.7278615940596453
5.677363084765448,4.952604723414316,1.7278615940596453
5.505607785832671,3.928209891092445,1.8279094929467563
5.466177327103762,4.7417462616439945,1.902323725804087
5.485290829150734,3.8992931316018336,1.6372229956714262
5.573642963373342,5.912511637844994,1.82793488624922
5.0581348396775345,1.7984742545817691,1.7967175484621625
5.554836599308339,2.934118329444022,1.9091576965399473
5.5311091292689625,5.487149777813668,1.6549237732799666
5.235069430490697,6.638984707257128,1.6876577691647956
5.275474612518025,2.6265164335071294,1.864506925867673
5.670560075310038,2.73048114718973,1.666519041151312
5.788997789108485,2.0015080782207315,1.7087835479092854
5.15312531257808,3.099876296692251,1.9170180036775173
5.59890606413837,2.286820486899535,1.9265362267874437
5.477398119233875,2.5074439036034475,1.651240724252016
5.477398119233875,2.5074439036034475,1.651240724252016
5.707641918817504,3.659714500174327,1.960418995115793
5.320212087967673,8.003562566612494,1.952372754524185
5.257213499484059,1.0600735672955102,1.9645960868799646
5.020296239135794,3.3136267061276614,1.9719921191066672
5.438207496775215,4.269112203267781,1.9468332727891036
5.474717552052536,6.319710028616196,1.9479636472482842
5.262093902499638,1.4381553280348545,1.9164612557530492
5.112499906739072,0.009343596265312115,1.6905323953243057
5.112499906739072,0.009343596265312115,1.6905323953243057
5.576750864471178,3.9420464926878505,1.9144392074331373
5.051830007888946,7.96870138494915,1.7405192673748773
5.205566697437331,8.666421852988176,1.6998217495548362
5.768332224796535,6.365746409550123,1.937601376161097
5.434045779819952,4.389174123442504,1.987963777739894
5.9764186071189975,5.001528584197317,1.982199660092479
5.82662997354921,5.800639638393094,1.9839047789184483
5.07715012507626,1.3895053320292479,1.9832818191678412
5.930033704324395,5.939585055732289,2.0066917801022206
5.750978111117246,4.070762241726488,1.9607342439771007
5.210148022864181,5.74504128810808,1.8789432954914325
5.396180158339781,5.584579525814142,1.9142456410322508
5.542406359181007,2.4929335245942847,1.9680035692777718
4.906005738196667,2.483144222688885,1.959091376145857
5.733233590700957,4.349728263821662,1.8071317785823096
5.3687674679119475,3.175904878253972,1.8310401187794978
5.536941428622104,3.1831513045723945,1.7825609996720158
5.0932817897906215,4.370647597140609,1.8797000444333063
5.200270860459998,7.761963577592529,1.8252454007906844
5.519794207121741,5.905543166869125,1.7228931758827772
5.449183542716854,3.3414079425913,1.7965455500282115
5.449183542716854,3.3414079425913,1.7965455500282115
5.424493885921611,2.569105328355198,1.8063310578071503
5.181598985110786,1.7769230650536119,1.7853595758006133
5.181598985110786,1.7769230650536119,1.7853595758006133
5.6929578279457775,5.717164316433669,1.7703239195423752
4.936479369960427,3.6374546637157947,1.859472811958973
4.985945104648535,3.2032701218004327,1.8780216546945203
5.885529801176691,5.416003213987826,1.8883603135415339
5.236996717372695,1.489445741754233,1.8233190467351277
5.097909591784212,2.619405841723274,1.943429028801275
5.55969044068323,2.367387753771416,1.9558395959823747
5.487498344973974,2.593498440352733,1.9055799219888299
5.584136492883006,2.569451590396887,1.858636409826551
5.803014488815799,4.576860865443226,1.784227622109989
5.338822893289121,4.176763200653914,1.833251351685298
5.5020615825996755,3.8834143452378784,1.7129439573422616
5.630344993289684,6.165665294957578,1.8146554434935553
5.636566224438703,6.064518623727687,1.803784343447537
5.782507994152248,6.091383434940309,1.7833171888948207
5.566017731676408,7.592121709587072,1.8233047073175757
5.4456185140763,3.5112844959248393,1.816194947773096
5.4868310818084005,3.6290031619784866,1.8966608717028908
5.067127527916848,3.331989350997068,1.9349541325206847
5.606118906216157,4.954445967201117,1.7111649997742566
5.530887117306294,5.661692552397022,1.8067183551858903
5.556425288196612,4.472620183882992,1.6771391691354993
5.556425288196612,4.472620183882992,1.6771391691354993
5.64354076868405,3.1283270444078095,1.884712327988651
5.5278906292878585,5.6647190372226754,1.6940933078317677
5.696014525201113,6.323320972098936,1.8238283324196252
5.412002438291017,4.624212775863992,1.6991419453006407
5.412002438291017,4.624212775863992,1.6991419453006407
5.412002438291017,4.624212775863992,1.6991419453006407
5.578707458462549,4.585311410357458,1.8054463417784312
5.416257227784459,4.356915605445763,1.6781829744427685
5.4985305709793435,3.4713287495039573,1.9322067445270836
5.431712698658027,7.664137238069845,1.9308675198409442
5.4760515148048405,2.755469039601902,1.8200058023194148
4.9574831920548235,4.212011602033775,1.8531012431531524
5.8698170050562135,2.9842639039500325,1.6709183510853702
5.412184889386761,1.3376932633517857,1.8019088048375766
5.689863588254343,0.7316265790322728,1.7636792117471696
5.405816623780252,2.7229912409563406,1.6619310850649214
5.660241628735648,6.282892583761075,1.8703971958128371
5.28767569366302,5.657008409334998,1.8098691013645343
5.222289193711223,4.717116677433218,1.8441360175622439
5.803188301347406,6.0346430736797245,1.8070918614811682
5.4407658740911495,8.817358737816358,1.9267750970710107
5.861524327964473,4.06233932378521,1.9868130844215226
5.362943006208557,6.8123221808817345,1.9237726454554909
5.22504961652365,4.758404380837664,1.8976331137366917
5.22504961652365,4.758404380837664,1.8976331137366917
5.7510174083249606,5.1144053856962985,2.007296297320934
5.620716768236227,3.273553986110318,1.9827892478442597
5.405076527749559,5.0043350850007045,1.9743912684744707
5.627379899049037,8.693067050848622,1.9609414776881862
5.453228942738783,3.012963285794268,1.9604616096113219
5.4536588321630255,4.676960260456825,1.587721857687169
5.324239679072214,5.3721485895072005,1.6206680184644011
5.72728784146671,5.591897835790665,1.927191668549761
5.430390214825341,2.7570730554648666,1.9070769515676897
5.252165856908612,3.476541873442553,1.640588364397858
5.587828345511986,1.914278830814223,1.8768503617467753
5.760162506937394,3.6399701401814526,1.9565057347276174
5.16004503457888,4.615385704603776,1.4841701154428995
5.221102998485433,1.8665929681017313,1.9759945362065277
5.623970834444871,2.4748392316155163,1.9788164392332726
5.328735733251966,1.5936469263372224,1.7652599464033978
5.6732917037973,4.162914654452589,1.8564545831667032
5.253621750332048,4.776982742806512,1.7977375196089123
5.716824424423964,4.276800414862444,1.7149678651809563
5.100332003448218,2.047222349468428,1.8148305299362786
5.454976991094703,2.3981512122293447,1.892708242197539
5.332436995067526,2.745668084394273,1.7914437344059067
5.744534879636836,4.681137890611671,1.8664319488132883
5.324922969653146,5.2032900526230055,1.8719948829591249
5.313661257512124,-0.08641075322100189,1.9235198884644824
5.333162688223625,5.58935054276721,1.9612007317003022
6.033596993999823,6.879506557220819,1.9042297154713719
5.521919703434156,4.422333005285322,1.874068719634131
5.676032001744586,6.257747397134105,1.744318993475759
5.499027743627625,5.926581153576621,1.8209516836769382
5.543315903300938,5.74297139611195,1.9281443128104285
5.9400813695322014,5.499954298395892,1.9278006928505957
5.569177017221378,1.5776983442364387,1.8124604116868546
4.998199472361639,1.48509673981357,1.81740214063531
5.5224338679407365,3.9158268372549268,1.8389450578482425
5.395498944898954,5.481886875063617,1.9365074353569822
5.557215804111477,2.972415594053227,1.9212177606082081
5.471462606023877,3.2798784661465303,1.888181248413303
5.377812600981121,3.729424689698226,1.8916397343221345
5.404241246739229,3.0628076582520967,1.8701314917858403
6.078279347709874,3.5400213586654923,1.84933876444352
5.001762288569356,6.261049330157643,1.9759898505295375
5.77197157663886,2.1413191093869437,1.9106174353600025
5.443814635009769,3.5198056864644434,1.9131102994408786
5.771142220065655,3.7533956846805756,1.696992600786774
5.010420963006233,1.6765600331743773,1.8200525344352263
5.963274756756329,6.3879140587336565,1.8637831895348647
