,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
setsize|subject_offset[10],0.315,0.593,-0.777,1.408,0.008,0.008,5514.0,2636.0,5496.0,3092.0,1.0
setsize|subject_offset[11],-0.648,0.745,-2.061,0.695,0.009,0.009,7526.0,3169.0,7542.0,3124.0,1.0
setsize|subject_offset[12],0.953,0.419,0.171,1.734,0.007,0.005,3629.0,3622.0,3618.0,3045.0,1.0
setsize|subject_offset[13],-0.013,0.643,-1.24,1.174,0.008,0.012,6535.0,1400.0,6539.0,2564.0,1.0
setsize|subject_offset[14],0.567,0.533,-0.422,1.565,0.007,0.007,5166.0,2665.0,5193.0,2728.0,1.0
setsize|subject_offset[15],0.03,0.757,-1.33,1.454,0.01,0.014,6206.0,1566.0,6206.0,2934.0,1.0
setsize|subject_offset[16],0.002,0.5,-0.93,0.913,0.007,0.008,4974.0,1818.0,4959.0,3151.0,1.0
setsize|subject_offset[17],-1.915,0.393,-2.681,-1.224,0.009,0.006,1944.0,1944.0,1943.0,2712.0,1.0
setsize|subject_offset[18],0.447,0.723,-0.822,1.893,0.009,0.011,6408.0,2334.0,6417.0,2877.0,1.0
setsize|subject_offset[19],2.183,0.522,1.173,3.137,0.009,0.006,3400.0,3384.0,3364.0,2800.0,1.0
setsize|subject_offset[20],-0.2,0.657,-1.49,0.961,0.009,0.011,5821.0,1850.0,5818.0,2586.0,1.0
setsize|subject_offset[21],-1.815,0.466,-2.762,-1.017,0.008,0.006,3164.0,3065.0,3184.0,2784.0,1.0
setsize|subject_offset[22],-0.421,0.448,-1.338,0.357,0.007,0.006,3860.0,2747.0,3855.0,2883.0,1.0
setsize|subject_offset[23],0.356,0.638,-0.82,1.583,0.008,0.009,6095.0,2345.0,6112.0,3251.0,1.0
setsize|subject_offset[24],-0.415,0.566,-1.487,0.621,0.008,0.007,4806.0,2917.0,4813.0,2838.0,1.0
setsize|subject_offset[25],-0.55,0.479,-1.45,0.328,0.008,0.006,3762.0,3260.0,3770.0,2911.0,1.0
setsize|subject_offset[26],-0.106,0.429,-0.931,0.682,0.007,0.006,3407.0,2209.0,3405.0,3113.0,1.0
setsize|subject_offset[27],-0.408,0.585,-1.504,0.683,0.008,0.008,5839.0,2915.0,5818.0,3300.0,1.0
setsize|subject_offset[28],0.46,0.703,-0.815,1.786,0.008,0.009,6971.0,2873.0,6983.0,3409.0,1.0
setsize|subject_offset[29],0.473,0.637,-0.661,1.737,0.008,0.009,5997.0,2415.0,5991.0,2623.0,1.0
setsize|subject_offset[30],-0.11,0.851,-1.671,1.493,0.011,0.015,5658.0,1579.0,5658.0,3073.0,1.0
setsize|subject_offset[31],0.117,0.591,-0.978,1.213,0.009,0.009,4756.0,1940.0,4755.0,3051.0,1.0
setsize|subject_offset[32],-1.523,0.465,-2.343,-0.635,0.008,0.006,3164.0,3018.0,3178.0,3032.0,1.0
setsize|subject_offset[33],1.454,0.68,0.282,2.765,0.008,0.007,6795.0,4381.0,6739.0,2963.0,1.0
setsize|subject_offset[34],-0.563,0.709,-1.843,0.807,0.008,0.01,7128.0,2486.0,7116.0,3273.0,1.0
setsize|subject_offset[35],-0.01,0.587,-1.121,1.109,0.008,0.01,5468.0,1863.0,5460.0,3059.0,1.0
setsize|subject_offset[36],-0.153,0.702,-1.454,1.203,0.009,0.012,5939.0,1732.0,5911.0,2978.0,1.0
setsize|subject_offset[37],-0.264,0.591,-1.351,0.836,0.007,0.009,6260.0,2169.0,6208.0,3224.0,1.0
setsize|subject_offset[38],0.02,0.569,-0.996,1.099,0.008,0.009,5614.0,1952.0,5601.0,2997.0,1.0
setsize|subject_offset[39],-1.142,0.557,-2.219,-0.15,0.007,0.006,5848.0,4588.0,5879.0,3114.0,1.0
setsize|subject_offset[40],0.972,0.691,-0.373,2.241,0.008,0.007,7439.0,4565.0,7435.0,2929.0,1.0
setsize|subject_offset[41],0.579,0.558,-0.511,1.615,0.007,0.007,5575.0,3215.0,5552.0,2699.0,1.0
setsize|subject_offset[42],0.765,0.401,0.02,1.537,0.007,0.005,3295.0,3089.0,3293.0,2808.0,1.0
setsize|subject_offset[43],-0.198,0.415,-1.011,0.552,0.007,0.006,3551.0,2304.0,3550.0,2814.0,1.0
setsize|subject_offset[44],-1.812,0.444,-2.626,-0.964,0.009,0.007,2301.0,2301.0,2298.0,2814.0,1.0
setsize|subject_offset[45],-0.166,0.784,-1.641,1.292,0.01,0.014,6718.0,1607.0,6728.0,2704.0,1.0
setsize|subject_offset[46],0.329,0.657,-0.841,1.63,0.009,0.01,5732.0,2267.0,5715.0,2899.0,1.0
setsize|subject_offset[47],0.773,0.547,-0.291,1.792,0.007,0.006,6082.0,4072.0,6100.0,2922.0,1.0
setsize|subject_offset[48],0.453,0.605,-0.622,1.629,0.008,0.008,6142.0,2798.0,6131.0,3003.0,1.0
1|subject_sd,38.554,4.453,30.584,47.082,0.137,0.097,1059.0,1059.0,1055.0,1694.0,1.0
1|subject[0],-20.87,12.987,-44.199,4.642,0.283,0.2,2101.0,2101.0,2106.0,2448.0,1.0
